date,val latitude,val longitude,propeller speed1,propeller speed2,propeller speed3,propeller speed4,str1 target,str2 target,str3 target,str4 target,heading,heading target,mode
15:09:35,-6.7330937,107.37378,160,50,50,25,-90,0,0,90,200,201,forward
15:09:37,-6.7330937,107.37378,100,50,50,4,-90,0,0,90,201,201,forward
15:09:39,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:09:41,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:09:43,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:09:45,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:09:47,-6.7330937,107.37378,111,50,50,75,-90,0,0,90,198,201,forward
15:09:49,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:09:51,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,196,201,forward
15:09:53,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:09:55,-6.7330937,107.37378,154,50,50,25,-90,0,0,90,200,201,forward
15:09:57,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,202,201,forward
15:09:59,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,202,201,forward
15:10:01,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:10:03,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:10:05,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,196,201,forward
15:10:08,-6.7330937,107.37378,147,50,50,75,-90,0,0,90,198,201,forward
15:10:10,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:10:12,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:10:14,-6.7330937,107.37378,100,50,50,10,-90,0,0,90,201,201,forward
15:10:16,-6.7330937,107.37378,100,50,50,25,-90,0,0,90,200,201,forward
15:10:18,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:10:20,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:10:22,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:10:24,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:10:26,-6.7330937,107.37378,102,50,50,50,-90,0,0,90,199,201,forward
15:10:28,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:10:30,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:10:32,-6.7330937,107.37378,104,50,50,75,-90,0,0,90,198,201,forward
15:10:34,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:10:36,-6.7330937,107.37378,128,50,50,75,-90,0,0,90,198,201,forward
15:10:38,-6.7330937,107.37378,131,50,50,25,-90,0,0,90,200,201,forward
15:10:40,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:10:42,-6.7330937,107.37378,100,50,50,175,-90,0,0,90,194,201,forward
15:10:44,-6.7330937,107.37378,154,50,50,125,-90,0,0,90,196,201,forward
15:10:46,-6.7330937,107.37378,146,50,50,50,-90,0,0,90,199,201,forward
15:10:48,-6.7330937,107.37378,123,50,50,50,-90,0,0,90,199,201,forward
15:10:50,-6.7330937,107.37378,100,50,50,150,-90,0,0,90,195,201,forward
15:10:52,-6.7330937,107.37378,113,50,50,150,-90,0,0,90,195,201,forward
15:10:54,-6.7330937,107.37378,124,50,50,75,-90,0,0,90,198,201,forward
15:10:56,-6.7330937,107.37378,145,50,50,25,-90,0,0,90,200,201,forward
15:10:59,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:11:01,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,196,201,forward
15:11:03,-6.7330937,107.37378,128,50,50,75,-90,0,0,90,198,201,forward
15:11:05,-6.7330937,107.37378,122,50,50,25,-90,0,0,90,200,201,forward
15:11:07,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:11:09,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:11:11,-6.7330937,107.37378,100,50,50,6,-90,0,0,90,201,201,forward
15:11:13,-6.7330937,107.37378,100,50,50,1,-90,0,0,90,201,201,forward
15:11:15,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:11:17,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,202,201,forward
15:11:19,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:11:21,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:11:23,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:11:25,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:11:27,-6.7330937,107.37378,109,50,50,50,-90,0,0,90,199,201,forward
15:11:29,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,199,201,forward
15:11:31,-6.7330937,107.37378,136,50,50,25,-90,0,0,90,200,201,forward
15:11:33,-6.7330937,107.37378,102,50,50,50,-90,0,0,90,199,201,forward
15:11:35,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,196,201,forward
15:11:37,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,196,201,forward
15:11:39,-6.7330937,107.37378,156,50,50,50,-90,0,0,90,199,201,forward
15:11:41,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,202,201,forward
15:11:43,-6.7330937,107.37378,100,50,50,12,-90,0,0,90,201,201,forward
15:11:46,-6.7330937,107.37378,100,50,50,25,-90,0,0,90,200,201,forward
15:11:48,-6.7330937,107.37378,100,50,50,35,-90,0,0,90,201,201,forward
15:11:50,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:11:52,-6.7330937,107.37378,115,50,50,25,-90,0,0,90,200,201,forward
15:11:54,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,198,201,forward
15:11:56,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,197,201,forward
15:11:58,-6.7330937,107.37378,100,50,50,75,-46,0,0,90,198,201,forward
15:12:00,-6.7330937,107.37378,109,50,0,50,-46,0,-46,90,199,201,forward
15:12:02,-6.7330937,107.37378,100,50,0,50,-46,0,-46,90,199,201,forward
15:12:04,-6.7330937,107.37378,100,50,0,75,-46,0,-46,90,198,201,forward
15:12:06,-6.7330937,107.37378,100,50,0,75,-46,0,-46,90,198,201,forward
15:12:08,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,198,201,cross
15:12:11,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,199,198,forward
15:12:13,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,199,198,forward
15:12:15,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,196,198,forward
15:12:17,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,194,198,forward
15:12:19,-6.7330937,107.37378,103,50,50,75,-90,0,0,90,195,198,forward
15:12:21,-6.7330937,107.37378,143,50,50,25,-90,0,0,90,197,198,forward
15:12:23,-6.7330937,107.37378,100,55,56,50,-90,0,0,90,196,198,forward
15:12:25,-6.7330937,107.37378,100,70,74,150,-90,0,0,90,192,198,forward
15:12:27,-6.7330937,107.37378,100,70,74,150,-90,0,0,90,192,198,forward
15:12:29,-6.7330937,107.37378,112,70,74,0,-90,0,0,90,199,198,forward
15:12:31,-6.7330937,107.37378,188,70,74,0,-90,0,0,90,205,198,forward
15:12:33,-6.7330937,107.37378,200,50,50,0,-90,0,0,90,206,198,forward
15:12:35,-6.7330937,107.37378,138,50,50,168,-90,0,0,90,201,198,forward
15:12:38,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,196,198,forward
15:12:40,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,195,198,forward
15:12:42,-6.7330937,107.37378,109,50,50,100,-90,0,0,90,194,198,forward
15:12:44,-6.7330937,107.37378,116,50,50,75,-90,0,0,90,195,198,forward
15:12:46,-6.7330937,107.37378,125,50,50,50,-90,0,0,90,196,198,forward
15:12:48,-6.7330937,107.37378,100,50,50,175,-90,0,0,90,191,198,forward
15:12:50,-6.7330937,107.37378,114,50,50,125,-90,0,0,90,193,198,forward
15:12:52,-6.7330937,107.37378,156,50,50,25,-90,0,0,90,197,198,forward
15:12:54,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,195,198,forward
15:12:56,-6.7330937,107.37378,100,50,50,150,-90,0,0,90,192,198,forward
15:12:59,-6.7330937,107.37378,127,50,50,100,-90,0,0,90,194,198,forward
15:13:01,-6.7330937,107.37378,137,50,50,50,-90,0,0,90,196,198,forward
15:13:03,-6.7330937,107.37378,110,50,50,50,-90,0,0,90,196,198,forward
15:13:05,-6.7330937,107.37378,100,50,50,175,-90,0,0,90,191,198,forward
15:13:07,-6.7330937,107.37378,100,50,50,150,-90,0,0,90,192,198,forward
15:13:09,-6.7330937,107.37378,201,50,50,25,-90,0,0,90,197,198,forward
15:13:11,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,199,198,forward
15:13:13,-6.7330937,107.37378,125,50,50,0,-90,0,0,90,200,198,forward
15:13:15,-6.7330937,107.37378,100,50,50,25,-90,0,0,90,197,198,forward
15:13:17,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,194,198,forward
15:13:19,-6.7330937,107.37378,114,50,50,125,-90,0,0,90,193,198,forward
15:13:22,-6.7330937,107.37378,122,50,50,75,-90,0,0,90,195,198,forward
15:13:24,-6.7330937,107.37378,114,50,50,50,-90,0,0,90,196,198,forward
15:13:26,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,196,198,forward
15:13:28,-6.7330937,107.37378,100,50,50,150,-90,0,0,90,192,198,forward
15:13:30,-6.7330937,107.37378,150,50,50,100,-90,0,0,90,194,198,forward
15:13:32,-6.7330937,107.37378,160,50,50,50,-90,0,0,90,196,198,forward
15:13:34,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,195,198,forward
15:13:36,-6.7330937,107.37378,100,50,50,150,-90,0,0,90,192,198,forward
15:13:38,-6.7330937,107.37378,107,50,50,150,-90,0,0,90,192,198,forward
15:13:40,-6.7330937,107.37378,146,50,50,25,-90,0,0,90,197,198,forward
15:13:42,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,198,198,forward
15:13:44,-6.7330937,107.37378,100,50,50,3,-90,0,0,90,198,198,forward
15:13:47,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,196,198,forward
15:13:49,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,194,198,forward
15:13:51,-6.7330937,107.37378,100,60,62,50,-90,0,0,90,194,196,forward
15:13:53,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,192,196,forward
15:13:55,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,193,198,forward
15:13:57,-6.7330937,107.37378,117,50,50,25,-90,0,0,90,197,198,forward
15:13:59,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,198,198,forward
15:14:01,-6.7330937,107.37378,125,50,50,0,-90,0,0,90,200,198,forward
15:14:03,-6.7330937,107.37378,125,50,50,26,-90,0,0,90,200,198,forward
15:14:05,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,195,198,forward
15:14:08,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,193,198,forward
15:14:10,-6.7330937,107.37378,101,50,50,100,-90,0,0,90,194,198,forward
15:14:12,-6.7330937,107.37378,149,50,50,25,-90,0,0,90,197,198,forward
15:14:14,-6.7330937,107.37378,238,50,50,0,-90,0,0,90,197,186,forward
15:14:16,-6.7330937,107.37378,100,155,176,241,-90,0,0,90,186,186,forward
15:14:18,-6.7330937,107.37378,100,260,302,175,-90,0,0,90,179,186,forward
15:14:20,-6.7330937,107.37378,115,300,350,25,-90,0,0,90,185,186,forward
15:14:22,-6.7330937,107.37378,212,285,332,0,-90,0,0,90,188,179,forward
15:14:24,-6.7330937,107.37378,250,280,326,0,-90,0,0,90,191,179,forward
15:14:26,-6.7330937,107.37378,138,280,326,191,-90,0,0,90,182,179,forward
15:14:28,-6.7330937,107.37378,100,250,290,75,-90,0,0,90,176,179,forward
15:14:30,-6.7330937,107.37378,100,250,290,100,-90,0,0,90,175,179,forward
15:14:32,-6.7330937,107.37378,107,250,290,125,-90,0,0,90,174,179,forward
15:14:35,-6.7330937,107.37378,100,250,290,100,-90,0,0,90,175,179,forward
15:14:37,-6.7330937,107.37378,100,250,290,0,-90,0,0,90,175,175,forward
15:14:39,-6.7330937,107.37378,100,250,290,60,-90,0,0,90,175,175,forward
15:14:41,-6.7330937,107.37378,100,250,290,0,-90,0,0,90,175,174,forward
15:14:43,-6.7330937,107.37378,138,260,302,16,-90,0,0,90,176,173,forward
15:14:45,-6.7330937,107.37378,138,260,302,0,-90,0,0,90,176,173,forward
15:14:47,-6.7330937,107.37378,112,270,314,13,-90,0,0,90,174,173,forward
15:14:49,-6.7330937,107.37378,125,270,314,29,-90,0,0,90,175,173,forward
15:14:51,-6.7330937,107.37378,150,270,314,6,-90,0,0,90,175,172,forward
15:14:53,-6.7330937,107.37378,100,260,302,50,-90,0,0,90,174,176,forward
15:14:56,-6.7330937,107.37378,121,260,302,25,-90,0,0,90,175,176,forward
15:14:58,-6.7330937,107.37378,100,260,302,50,-90,0,0,90,174,176,forward
15:15:00,-6.7330937,107.37378,100,260,302,50,-90,0,0,90,174,176,forward
15:15:02,-6.7330937,107.37378,100,260,302,25,-90,0,0,90,175,176,forward
15:15:04,-6.7330937,107.37378,100,260,302,25,-90,0,0,90,175,176,forward
15:15:06,-6.7330937,107.37378,100,260,302,50,-90,0,0,90,174,176,forward
15:15:08,-6.7330937,107.37378,100,260,302,50,-90,0,0,90,174,176,forward
15:15:10,-6.7330937,107.37378,114,260,302,25,-90,0,0,90,175,176,forward
15:15:12,-6.7330937,107.37378,110,260,302,50,-90,0,0,90,174,176,forward
15:15:14,-6.7330937,107.37378,117,260,302,50,-90,0,0,90,174,176,forward
15:15:16,-6.7330937,107.37378,100,260,302,25,-90,0,0,90,175,176,forward
15:15:18,-6.7330937,107.37378,100,185,212,50,-90,0,0,90,174,176,forward
15:15:20,-6.7330937,107.37378,100,80,86,75,-90,0,0,90,173,176,forward
15:15:22,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,171,176,forward
15:15:24,-6.7330937,107.37378,100,50,50,100,-90,0,0,90,172,176,forward
15:15:26,-6.7330937,107.37378,119,50,50,425,-90,0,0,90,175,193,forward
15:15:29,-6.7330937,107.37378,151,50,50,500,-90,0,0,90,177,177,forward
15:15:31,-6.7330937,107.37378,151,50,50,500,-90,0,0,90,183,183,forward
15:15:33,-6.7330937,107.37378,151,50,50,500,-90,0,0,90,182,182,forward
15:15:35,-6.7330937,107.37378,151,50,50,500,-90,0,0,90,191,191,forward
15:15:37,-6.7330937,107.37378,151,50,50,500,-90,0,0,90,203,203,forward
15:15:39,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,214,214,forward
15:15:41,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,215,215,forward
15:15:43,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,210,210,forward
15:15:45,-6.7330937,107.37378,100,50,50,0,-90,-90,90,90,205,205,sway
15:15:47,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,201,201,forward
15:15:49,-6.7330937,107.37378,100,50,50,50,-90,0,0,90,197,199,forward
15:15:52,-6.7330937,107.37378,100,50,50,25,-90,0,0,90,198,199,forward
15:15:54,-6.7330937,107.37378,100,50,50,75,-90,0,0,90,196,199,forward
15:15:56,-6.7330937,107.37378,200,50,50,92,-90,0,0,90,194,185,forward
15:15:58,-6.7330937,107.37378,350,50,50,313,-90,0,0,90,186,164,forward
15:16:00,-6.7330937,107.37378,350,50,50,446,-90,0,0,90,174,143,forward
15:16:02,-6.7330937,107.37378,350,50,50,376,-90,0,0,90,163,123,forward
15:16:04,-6.7330937,107.37378,350,50,50,282,-90,0,0,90,152,102,forward
15:16:06,-6.7330937,107.37378,350,50,50,265,-90,0,0,90,143,91,forward
15:16:08,-6.7330937,107.37378,350,50,50,431,-90,0,0,90,131,70,forward
15:16:10,-6.7330937,107.37378,350,50,50,393,-90,0,0,90,122,61,forward
15:16:12,-6.7330937,107.37378,100,50,50,125,-90,0,0,90,117,122,forward
15:16:14,-6.7330937,107.37378,100,50,50,250,-90,0,0,90,112,122,forward
15:16:17,-6.7330937,107.37378,100,50,50,350,-90,0,0,90,108,122,forward
15:16:19,-6.7330937,107.37378,100,50,50,425,-90,0,0,90,105,122,forward
15:16:21,-6.7330937,107.37378,100,50,50,500,-90,0,0,90,99,122,forward
15:16:23,-6.7330937,107.37378,100,50,50,500,-90,0,0,90,95,122,forward
15:16:25,-6.7330937,107.37378,100,50,50,500,-90,0,0,90,89,122,forward
15:16:27,-6.7330937,107.37378,100,50,50,500,-90,0,0,90,83,122,forward
15:16:29,-6.7330937,107.37378,100,50,50,500,-90,0,0,90,81,122,forward
15:16:31,-6.7330937,107.37378,1,50,50,500,121,0,0,90,83,122,forward
15:16:33,-6.7330937,107.37378,7,50,50,500,71,0,0,90,83,122,forward
15:16:35,-6.7330937,107.37378,5,50,50,500,71,0,0,90,83,122,forward
15:16:37,-6.7330937,107.37378,5,50,50,500,71,0,0,90,83,122,forward
15:16:39,-6.7330937,107.37378,0,50,50,500,71,0,0,90,82,122,forward
15:16:41,-6.7330937,107.37378,38,50,50,500,71,0,0,90,81,122,forward
15:16:44,-6.7330937,107.37378,38,50,50,500,71,0,0,90,66,122,sway
15:16:46,-6.7330937,107.37378,38,50,50,500,71,0,0,90,56,56,free
15:16:48,-6.7330937,107.37378,38,50,50,500,71,0,0,90,47,47,free
15:16:50,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,39,39,free
15:16:52,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,31,31,free
15:16:54,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,24,24,free
15:16:56,-6.7330937,107.37378,162,50,50,0,-135,-45,45,135,18,18,free
15:16:58,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,15,15,free
15:17:00,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,14,14,free
15:17:02,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,15,15,free
15:17:04,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,14,14,free
15:17:06,-6.7330937,107.37378,112,50,50,13,-90,0,0,90,15,14,forward
15:17:09,-6.7330937,107.37378,100,65,68,0,-90,0,0,90,14,14,forward
15:17:11,-6.7330937,107.37378,100,100,110,25,-90,0,0,90,13,14,forward
15:17:13,-6.7330937,107.37378,162,90,98,0,-90,0,0,90,19,14,forward
15:17:15,-6.7330937,107.37378,300,70,74,0,-90,0,0,90,31,16,forward
15:17:17,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,57,26,forward
15:17:19,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,92,16,forward
15:17:21,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,128,16,forward
15:17:23,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,161,16,forward
15:17:25,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,189,16,forward
15:17:27,-6.7330937,107.37378,350,50,50,500,-90,0,0,90,214,16,forward
15:17:29,-6.7330937,107.37378,350,50,50,500,-90,0,0,90,241,16,forward
15:17:31,-6.7330937,107.37378,350,50,50,500,-90,0,0,90,272,16,forward
15:17:33,-6.7330937,107.37378,350,50,50,500,-90,0,0,90,304,16,forward
15:17:36,-6.7330937,107.37378,350,50,50,500,-90,0,0,90,353,16,forward
15:17:38,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,40,16,forward
15:17:40,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,61,16,forward
15:17:42,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,94,16,forward
15:17:44,-6.7330937,107.37378,175,50,50,0,-90,0,0,90,128,119,forward
15:17:46,-6.7330937,107.37378,175,50,50,0,-90,0,0,90,151,119,backward
15:17:48,-6.7330937,107.37378,175,50,50,0,-90,0,0,90,165,165,free
15:17:50,-6.7330937,107.37378,175,50,50,0,-90,0,0,90,174,165,forward
15:17:52,-6.7330937,107.37378,288,50,50,0,-90,0,0,90,180,165,forward
15:17:54,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,187,165,forward
15:17:56,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,201,165,forward
15:17:58,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,219,165,forward
15:18:00,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,240,165,forward
15:18:02,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,263,165,forward
15:18:04,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,291,165,backward
15:18:07,-6.7330937,107.37378,350,50,50,0,-90,0,0,90,306,165,sway
15:18:09,-6.7330937,107.37378,100,50,50,0,-135,-45,45,135,315,315,free
15:18:11,-6.7330937,107.37378,250,50,50,0,-90,0,0,90,327,315,forward
15:18:13,-6.7330937,107.37378,262,50,50,0,-90,0,0,90,343,343,forward
15:18:15,-6.7330937,107.37378,262,50,50,0,-90,0,0,90,12,12,forward
15:18:17,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,39,39,forward
15:18:19,-6.7330937,107.37378,100,50,50,0,-130,0,0,90,60,60,forward
15:18:21,-6.7330937,107.37378,100,50,50,0,-45,0,0,90,72,72,forward
15:18:23,-6.7330937,107.37378,138,50,50,0,-90,0,0,90,82,82,forward
15:18:25,-6.7330937,107.37378,200,50,50,0,-90,0,0,90,92,92,forward
15:18:27,-6.7330937,107.37378,188,50,50,0,-90,0,0,90,108,108,forward
15:18:29,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,126,126,forward
15:18:32,-6.7330937,107.37378,0,50,50,0,117,0,0,90,137,137,forward
15:18:34,-6.7330937,107.37378,52,50,50,0,53,0,0,90,143,143,forward
15:18:36,-6.7330937,107.37378,75,50,50,0,53,0,0,90,149,149,forward
15:18:38,-6.7330937,107.37378,75,50,50,0,53,0,0,90,148,148,forward
15:18:40,-6.7330937,107.37378,0,50,50,0,53,0,0,90,146,146,forward
15:18:42,-6.7330937,107.37378,0,50,50,0,53,0,0,90,145,145,forward
15:18:44,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,144,144,forward
15:18:46,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,145,145,forward
15:18:48,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,146,146,forward
15:18:50,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,146,146,forward
15:18:52,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,148,148,forward
15:18:54,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,149,149,forward
15:18:56,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,149,149,forward
15:18:59,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,146,146,forward
15:19:01,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,143,143,forward
15:19:03,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,142,142,forward
15:19:05,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,141,141,forward
15:19:07,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,140,140,forward
15:19:09,-6.7330937,107.37378,100,50,50,200,-90,0,0,90,141,141,forward
15:19:11,-6.7330937,107.37378,100,50,50,200,-90,0,0,90,147,147,forward
15:19:13,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,156,156,forward
15:19:15,-6.7330937,107.37378,112,50,50,0,-90,0,0,90,162,162,forward
15:19:17,-6.7330937,107.37378,188,50,50,0,-90,0,0,90,167,167,forward
15:19:19,-6.7330937,107.37378,250,50,50,0,-90,0,0,90,174,174,forward
15:19:22,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,186,186,forward
15:19:24,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,192,192,forward
15:19:26,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,197,197,forward
15:19:28,-6.7330937,107.37378,0,50,50,0,74,0,0,90,200,200,forward
15:19:30,-6.7330937,107.37378,0,50,50,0,77,0,0,90,203,203,forward
15:19:32,-6.7330937,107.37378,45,50,50,0,77,0,0,90,205,205,forward
15:19:34,-6.7330937,107.37378,75,50,50,0,77,0,0,90,205,205,forward
15:19:36,-6.7330937,107.37378,75,50,50,0,77,0,0,90,201,201,forward
15:19:38,-6.7330937,107.37378,0,50,50,0,77,0,0,90,194,194,forward
15:19:40,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,189,189,forward
15:19:42,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,185,185,forward
15:19:44,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,183,183,forward
15:19:47,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,181,181,forward
15:19:49,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,180,180,forward
15:19:51,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,180,180,forward
15:19:53,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,182,182,forward
15:19:55,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,184,184,forward
15:19:57,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,186,186,forward
15:19:59,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,188,188,forward
15:20:01,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,190,190,forward
15:20:03,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,192,192,forward
15:20:05,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,193,193,forward
15:20:07,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,195,195,forward
15:20:09,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,197,197,forward
15:20:12,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,198,198,forward
15:20:14,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,200,200,forward
15:20:16,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,202,202,forward
15:20:18,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,203,203,forward
15:20:20,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,205,205,forward
15:20:22,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,206,206,forward
15:20:24,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,208,208,forward
15:20:26,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,208,208,forward
15:20:28,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,209,209,forward
15:20:30,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,210,210,forward
15:20:32,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,210,210,forward
15:20:35,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,211,211,forward
15:20:37,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,212,212,forward
15:20:39,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,212,212,forward
15:20:41,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,212,212,forward
15:20:43,-6.7330937,107.37378,100,50,50,0,-90,0,0,90,213,213,forward
