date,val latitude,val longitude,propeller speed1,propeller speed2,propeller speed3,propeller speed4,str1 target,str2 target,str3 target,str4 target,heading,heading target,mode,0,0
14:13:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:14:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:26,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:15:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:16:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:17:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:18:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:19:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:20:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:21:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:04,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:06,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:08,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:33,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:35,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:22:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:00,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:02,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:27,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:29,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:31,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:50,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:52,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:54,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:56,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:23:58,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:17,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:19,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:21,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:23,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:25,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:44,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:46,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:48,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:24:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:09,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:11,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:13,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:15,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:26,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:36,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:38,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:40,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:42,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:25:59,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:01,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:03,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:05,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:07,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:10,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:12,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:14,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:16,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:18,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:20,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:22,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:24,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:26,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:28,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:30,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:32,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:34,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:37,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:39,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:41,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:43,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:45,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:47,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:49,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:51,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:53,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:55,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
14:26:57,0,0,100,50,50,50,0,0,0,-90,273,273,free,0,0
