waktu,heading,lat_chute,long_chute,wind speed,wind direction
16:10:14,218,1.699854245,101.5375143,1.9,38
16:10:16,218,1.699855245,101.5375143,1.7,79
16:10:18,219,1.699858226,101.5375161,2.1,235
16:10:20,219,1.699858226,101.5375171,1.9,237
16:10:22,219,1.699859226,101.5375181,2.3,319
16:10:25,219,1.699859226,101.5375181,2,302
16:10:27,219,1.699858226,101.5375191,1.7,21
16:10:29,220,1.699859194,101.5375199,1.8,10
16:10:31,220,1.699858194,101.5375209,1.5,272
16:10:33,221,1.699858148,101.5375227,1.7,294
16:10:36,221,1.699857148,101.5375227,1.8,350
16:10:38,221,1.699857148,101.5375227,1.5,326
16:10:40,221,1.699857148,101.5375237,1.2,37
16:10:42,221,1.699856148,101.5375247,1.2,33
16:10:44,222,1.699856087,101.5375266,1.4,352
16:10:47,222,1.699855087,101.5375276,1.9,259
16:10:49,223,1.699855012,101.5375294,2.1,23
16:10:51,222,1.699853087,101.5375286,1.5,238
16:10:53,222,1.699852087,101.5375296,1.7,335
16:10:55,223,1.699852012,101.5375304,1.6,264
16:10:58,223,1.699851012,101.5375314,1.6,72
16:11:00,223,1.699850012,101.5375324,1,88
16:11:02,224,1.699850922,101.5375343,1.2,205
16:11:04,224,1.699848922,101.5375353,1.4,290
16:11:06,224,1.699846922,101.5375363,1.5,284
16:11:09,225,1.699845816,101.5375382,1.9,342
16:11:11,225,1.699843816,101.5375392,1.8,21
16:11:13,226,1.699842696,101.5375421,1.7,94
16:11:15,226,1.699841696,101.5375441,1.4,277
16:11:17,226,1.699839696,101.5375441,1.2,284
16:11:20,227,1.699838559,101.537546,1.2,263
16:11:22,227,1.699837559,101.537547,1.3,190
16:11:24,228,1.699836406,101.5375489,1.5,272
16:11:26,228,1.699834406,101.5375489,1.2,263
16:11:28,228,1.699832406,101.5375499,1.2,118
16:11:31,229,1.699831237,101.5375518,1.3,169
16:11:33,230,1.699829052,101.5375538,1.9,152
16:11:35,230,1.699827052,101.5375558,2.1,172
16:11:37,230,1.699826052,101.5375568,1.5,232
16:11:39,230,1.699824052,101.5375578,2.2,182
16:11:42,231,1.69982285,101.5375598,1.7,192
16:11:44,231,1.69982085,101.5375608,1.8,345
16:11:46,232,1.699818631,101.5375637,1.5,336
16:11:48,232,1.699815631,101.5375647,1.4,314
16:11:50,232,1.699812631,101.5375647,1.5,307
16:11:53,233,1.699810394,101.5375667,0.8,236
16:11:55,234,1.69980914,101.5375677,0.8,78
16:11:57,233,1.699806394,101.5375687,1.3,220
16:11:59,234,1.69980514,101.5375697,1.2,310
16:12:01,234,1.69980314,101.5375717,1.7,177
16:12:04,235,1.699800869,101.5375738,1.5,177
16:12:06,235,1.699799869,101.5375758,1.2,186
16:12:08,235,1.699797869,101.5375768,1,124
16:12:10,235,1.699794869,101.5375788,1.1,133
16:12:12,236,1.699793579,101.5375808,1.2,351
16:12:15,236,1.699791579,101.5375808,2.2,5
16:12:17,236,1.699788579,101.5375818,1.9,111
16:12:19,237,1.699787271,101.5375838,1.8,252
16:12:21,237,1.699786271,101.5375838,1.9,280
16:12:23,237,1.699785271,101.5375858,1.6,138
16:12:26,236,1.699783579,101.5375858,1.7,110
16:12:28,237,1.699783271,101.5375868,1.9,145
16:12:30,236,1.699782579,101.5375868,1.5,176
16:12:32,237,1.699782271,101.5375888,1.2,96
16:12:34,237,1.699781271,101.5375898,1.4,182
16:12:37,236,1.699779579,101.5375888,1.3,203
16:12:39,236,1.699779579,101.5375898,2.5,235
16:12:41,236,1.699779579,101.5375898,2,110
16:12:43,236,1.699778579,101.5375898,1.5,281
16:12:45,236,1.699778579,101.5375898,1.8,161
16:12:48,236,1.699778579,101.5375898,1.3,160
16:12:50,235,1.699778869,101.5375878,1.9,110
16:12:52,235,1.699778869,101.5375868,1.1,100
16:12:54,235,1.699779869,101.5375858,1.1,151
16:12:56,235,1.699779869,101.5375848,1.2,141
16:12:59,234,1.69978014,101.5375837,1.3,129
16:13:01,234,1.69978114,101.5375827,1.3,140
16:13:03,234,1.69978114,101.5375817,1.2,76
16:13:05,234,1.69978214,101.5375807,1,334
16:13:07,233,1.699781394,101.5375797,3.1,352
16:13:10,233,1.699782394,101.5375787,2.2,301
16:13:12,233,1.699782394,101.5375777,1.5,22
16:13:14,233,1.699781394,101.5375767,1.4,129
16:13:16,233,1.699781394,101.5375767,1.4,275
16:13:18,233,1.699781394,101.5375767,1.5,96
16:13:21,232,1.699781631,101.5375747,1.2,48
16:13:23,232,1.699783631,101.5375737,1.4,333
16:13:25,231,1.69978285,101.5375728,1.9,44
16:13:27,231,1.69978385,101.5375718,2.4,356
16:13:29,231,1.69978385,101.5375708,1.6,323
16:13:31,231,1.69978385,101.5375698,1.3,29
16:13:34,231,1.69978385,101.5375688,2.6,173
16:13:36,230,1.699782052,101.5375658,2,209
16:13:38,230,1.699782052,101.5375648,1.8,355
16:13:40,230,1.699783052,101.5375648,1.4,333
16:13:42,231,1.69978385,101.5375658,2.5,342
16:13:45,230,1.699783052,101.5375648,2.2,345
16:13:47,230,1.699783052,101.5375648,1.9,352
16:13:49,230,1.699783052,101.5375638,2,45
16:13:51,230,1.699783052,101.5375638,2,353
16:13:53,230,1.699783052,101.5375638,1.6,336
16:13:56,230,1.699783052,101.5375638,2.4,64
16:13:58,230,1.699783052,101.5375648,1.5,298
16:14:00,230,1.699784052,101.5375648,1.4,315
16:14:02,230,1.699784052,101.5375648,1.1,342
16:14:04,230,1.699784052,101.5375648,1.8,59
16:14:07,230,1.699783052,101.5375648,1.4,266
16:14:09,230,1.699783052,101.5375658,1.9,359
16:14:11,231,1.69978285,101.5375678,1.6,342
16:14:13,231,1.69978285,101.5375678,1.1,54
16:14:15,231,1.69978185,101.5375688,1.2,325
16:14:18,231,1.69978185,101.5375688,1.2,331
16:14:20,231,1.69978185,101.5375688,1.4,326
16:14:22,232,1.699782631,101.5375697,2,9
16:14:24,232,1.699780631,101.5375707,1.9,337
16:14:26,233,1.699780394,101.5375717,1.5,1
16:14:29,233,1.699780394,101.5375717,1.4,338
16:14:31,233,1.699780394,101.5375717,1.9,333
16:14:33,234,1.69978114,101.5375727,1.8,230
16:14:35,234,1.69978014,101.5375727,2.2,36
16:14:37,235,1.699780869,101.5375748,2.1,327
16:14:40,235,1.699780869,101.5375758,2.3,350
16:14:42,235,1.699780869,101.5375758,2.7,128
16:14:44,236,1.699780579,101.5375768,1.9,17
16:14:46,235,1.699779869,101.5375758,2.1,313
16:14:48,236,1.699781579,101.5375778,1.7,287
16:14:51,236,1.699781579,101.5375778,1.8,292
16:14:53,236,1.699781579,101.5375798,1.3,321
16:14:55,236,1.699781579,101.5375808,1.8,255
16:14:57,237,1.699783271,101.5375828,1.5,183
16:14:59,238,1.699783945,101.5375839,1.2,143
16:15:02,237,1.699783271,101.5375828,1,171
16:15:04,238,1.699782945,101.5375849,1.2,138
16:15:06,238,1.699781945,101.5375849,1.5,331
16:15:08,238,1.699781945,101.5375859,1.5,195
16:15:10,238,1.699780945,101.5375859,1.5,178
16:15:13,238,1.699781945,101.5375869,1.2,170
16:15:15,238,1.699781945,101.5375879,0.9,172
16:15:17,239,1.699783601,101.537589,0.8,161
16:15:19,238,1.699782945,101.5375879,0.7,150
16:15:21,239,1.699783601,101.53759,1,207
16:15:24,239,1.699784601,101.53759,0.9,74
16:15:26,239,1.699784601,101.53759,1.1,157
16:15:28,239,1.699783601,101.53759,1.2,230
16:15:30,239,1.699783601,101.537589,1.9,69
16:15:32,239,1.699783601,101.537589,1.4,162
16:15:35,239,1.699783601,101.537588,1.3,151
16:15:37,239,1.699782601,101.537588,2.1,35
16:15:39,239,1.699782601,101.537588,2,41
16:15:41,239,1.699782601,101.537588,1.4,86
16:15:43,239,1.699782601,101.537588,1.4,57
16:15:46,239,1.699782601,101.537587,1.2,118
16:15:48,239,1.699782601,101.537587,1,139
16:15:50,240,1.699782237,101.5375871,0.6,188
16:15:52,239,1.699781601,101.537585,1.2,167
16:15:54,239,1.699782601,101.537585,1.5,6
16:15:57,239,1.699782601,101.537584,1.2,127
16:15:59,239,1.699782601,101.537583,1.9,36
16:16:01,239,1.699782601,101.537582,2.5,68
16:16:03,239,1.699782601,101.537581,1.8,97
16:16:05,239,1.699781601,101.537581,1.7,295
16:16:08,239,1.699781601,101.537579,1.8,43
16:16:10,239,1.699781601,101.537578,1.5,25
16:16:12,240,1.699782237,101.5375791,1.5,41
16:16:14,239,1.699781601,101.537577,2.2,225
16:16:16,239,1.699781601,101.537576,1.9,115
16:16:18,240,1.699782237,101.5375771,1.6,110
16:16:21,240,1.699782237,101.5375761,1.1,51
16:16:23,240,1.699782237,101.5375761,1.2,110
16:16:25,240,1.699782237,101.5375761,2.2,345
16:16:27,239,1.699781601,101.537575,1.9,11
16:16:29,239,1.699780601,101.537575,1.6,98
16:16:32,240,1.699780237,101.5375751,1.7,284
16:16:34,240,1.699780237,101.5375761,1.5,190
16:16:36,240,1.699780237,101.5375761,1,66
16:16:38,240,1.699779237,101.5375761,0.8,95
16:16:40,239,1.699777601,101.537575,1,149
16:16:43,240,1.699777237,101.5375771,2.2,222
16:16:45,240,1.699777237,101.5375771,1.8,242
16:16:47,240,1.699777237,101.5375771,1,123
16:16:49,240,1.699776237,101.5375781,0.8,35
16:16:51,240,1.699775237,101.5375781,0.6,35
16:16:54,240,1.699775237,101.5375781,0.2,94
16:16:56,240,1.699774237,101.5375781,0.6,72
16:16:58,241,1.699773855,101.5375791,0.9,99
16:17:00,241,1.699772855,101.5375801,0.8,100
16:17:02,241,1.699771855,101.5375801,1.2,52
16:17:05,241,1.699770855,101.5375811,1.8,278
16:17:07,241,1.699768855,101.5375821,1.8,73
16:17:09,241,1.699767855,101.5375821,2.1,111
16:17:11,241,1.699767855,101.5375821,2.1,126
16:17:13,242,1.699768453,101.5375832,1.8,98
16:17:16,242,1.699767453,101.5375832,2.1,251
16:17:18,242,1.699766453,101.5375832,1.8,155
16:17:20,242,1.699765453,101.5375832,1.5,218
16:17:22,242,1.699764453,101.5375832,1.5,56
16:17:24,243,1.699763032,101.5375834,1.2,27
16:17:27,243,1.699761032,101.5375834,1.1,174
16:17:29,243,1.699760032,101.5375834,1.3,146
16:17:31,244,1.699758592,101.5375855,1.3,184
16:17:33,244,1.699756592,101.5375845,1.6,108
16:17:35,244,1.699755592,101.5375845,1.7,128
16:17:38,244,1.699754592,101.5375845,1.2,144
16:17:40,245,1.699753132,101.5375856,1.3,271
16:17:42,245,1.699752132,101.5375846,1.2,170
16:17:44,245,1.699751132,101.5375836,1.2,110
16:17:46,245,1.699750132,101.5375836,1.1,183
16:17:49,246,1.699748652,101.5375838,1.2,142
16:17:51,246,1.699748652,101.5375838,0.9,35
16:17:53,246,1.699747652,101.5375838,0.6,148
16:17:55,246,1.699745652,101.5375848,0.4,140
16:17:57,247,1.699745152,101.5375859,0.8,186
16:17:59,246,1.699743652,101.5375838,0.6,139
16:18:02,247,1.699743152,101.5375849,0.8,157
16:18:04,247,1.699742152,101.5375839,1,100
16:18:06,247,1.699741152,101.5375839,1.4,32
16:18:08,247,1.699739152,101.5375839,0.9,132
16:18:10,248,1.699737632,101.5375851,0.7,268
16:18:13,248,1.699737632,101.5375841,0.2,187
16:18:15,248,1.699735632,101.5375841,0.1,210
16:18:17,248,1.699734632,101.5375831,0.4,106
16:18:19,248,1.699733632,101.5375821,0.8,123
16:18:21,248,1.699732632,101.5375821,0.9,110
16:18:23,248,1.699731632,101.5375821,0.9,193
16:18:25,248,1.699731632,101.5375821,1,251
16:18:28,249,1.699731092,101.5375832,1.2,126
16:18:30,249,1.699731092,101.5375832,1.5,156
16:18:32,249,1.699731092,101.5375822,1.4,136
16:18:34,249,1.699730092,101.5375822,0.9,94
16:18:36,249,1.699730092,101.5375822,0.9,272
16:18:38,249,1.699729092,101.5375812,1.5,294
16:18:41,249,1.699730092,101.5375802,1.7,300
16:18:43,249,1.699729092,101.5375802,1.5,110
16:18:45,249,1.699729092,101.5375802,1.4,113
16:18:47,249,1.699729092,101.5375792,1.1,245
16:18:49,249,1.699730092,101.5375792,0.7,106
16:18:52,248,1.699729632,101.5375781,0.8,96
16:18:54,248,1.699730632,101.5375781,0.7,123
16:18:56,248,1.699731632,101.5375791,1,107
16:18:58,248,1.699732632,101.5375791,0.7,143
16:19:00,248,1.699733632,101.5375791,1,92
16:19:03,249,1.699734092,101.5375802,1,146
16:19:05,248,1.699734632,101.5375801,0.5,182
16:19:07,248,1.699735632,101.5375801,0.4,158
16:19:09,248,1.699735632,101.5375811,0.8,165
16:19:11,248,1.699735632,101.5375811,0.8,106
16:19:14,248,1.699736632,101.5375821,0.9,320
16:19:16,248,1.699737632,101.5375821,0.8,321
16:19:18,248,1.699738632,101.5375831,0.9,336
16:19:20,248,1.699738632,101.5375831,0.6,348
16:19:22,248,1.699738632,101.5375831,0.7,355
16:19:25,248,1.699739632,101.5375831,0.8,106
16:19:27,248,1.699739632,101.5375831,1,19
16:19:29,248,1.699739632,101.5375831,1.1,190
16:19:31,248,1.699739632,101.5375831,0.8,206
16:19:33,248,1.699739632,101.5375831,1.4,204
16:19:36,248,1.699739632,101.5375831,1.2,297
16:19:38,248,1.699739632,101.5375831,0.7,285
16:19:40,248,1.699738632,101.5375831,0.9,150
16:19:42,248,1.699738632,101.5375831,0.6,152
16:19:44,248,1.699737632,101.5375831,0.6,147
16:19:47,248,1.699737632,101.5375831,0.3,143
16:19:49,248,1.699737632,101.5375831,1.2,307
16:19:51,248,1.699737632,101.5375831,1.3,248
16:19:53,248,1.699736632,101.5375831,1.1,116
16:19:55,248,1.699737632,101.5375841,1.2,116
16:19:58,248,1.699737632,101.5375841,1.2,134
16:20:00,249,1.699738092,101.5375852,1,127
16:20:02,248,1.699737632,101.5375841,1.1,127
16:20:04,249,1.699738092,101.5375852,1,23
16:20:06,248,1.699736632,101.5375851,0.7,137
16:20:09,248,1.699736632,101.5375851,0.9,110
16:20:11,248,1.699736632,101.5375851,0.8,58
16:20:13,249,1.699737092,101.5375862,0.9,74
16:20:15,249,1.699737092,101.5375872,0.9,53
16:20:17,249,1.699736092,101.5375872,0.7,149
16:20:20,249,1.699735092,101.5375872,0.7,188
16:20:22,249,1.699735092,101.5375872,1.1,4
16:20:24,250,1.699736531,101.5375894,1.1,343
16:20:26,249,1.699736092,101.5375892,1.4,129
16:20:28,249,1.699735092,101.5375892,1.4,351
16:20:31,249,1.699735092,101.5375902,1.2,68
16:20:33,250,1.699735531,101.5375914,1.3,76
16:20:35,250,1.699735531,101.5375924,1.2,180
16:20:37,250,1.699735531,101.5375934,0.8,115
16:20:39,250,1.699734531,101.5375934,0.6,102
16:20:42,250,1.699734531,101.5375934,1.2,97
16:20:44,250,1.699734531,101.5375934,1.2,137
16:20:46,250,1.699734531,101.5375944,1.2,178
16:20:48,250,1.699734531,101.5375944,1.4,168
16:20:50,250,1.699734531,101.5375944,1.5,300
16:20:53,250,1.699733531,101.5375944,1.7,16
16:20:55,251,1.69973395,101.5375956,1.7,134
16:20:57,250,1.699733531,101.5375944,1.1,112
16:20:59,251,1.69973295,101.5375956,0.9,172
16:21:01,251,1.69973295,101.5375956,1.1,136
16:21:04,250,1.699732531,101.5375954,1,146
16:21:06,251,1.69973395,101.5375976,0.9,114
16:21:08,251,1.69973395,101.5375986,0.6,211
16:21:10,251,1.69973395,101.5375986,0.6,278
16:21:12,251,1.69973395,101.5375996,0.6,190
16:21:15,251,1.69973395,101.5375996,0,209
16:21:17,251,1.69973395,101.5375996,1.1,86
16:21:19,251,1.69973395,101.5376006,1,110
16:21:21,251,1.69973395,101.5376006,0.8,104
16:21:23,251,1.69973395,101.5376016,0.6,15
16:21:26,250,1.699734531,101.5376004,0.7,86
16:21:28,250,1.699735531,101.5376014,0.7,96
16:21:30,251,1.69973695,101.5376036,0.8,134
16:21:32,251,1.69973695,101.5376036,0.6,147
16:21:34,251,1.69973695,101.5376046,0.3,152
16:21:36,251,1.69973795,101.5376046,1,151
16:21:39,251,1.69973795,101.5376046,1,119
16:21:41,251,1.69973795,101.5376056,1.6,112
16:21:43,251,1.69973795,101.5376056,1.8,124
16:21:45,251,1.69973795,101.5376066,1.3,123
16:21:47,251,1.69973795,101.5376066,1.2,165
16:21:50,251,1.69973895,101.5376076,1.8,301
16:21:52,251,1.69973795,101.5376076,1.7,118
16:21:54,251,1.69973795,101.5376076,1.4,30
16:21:56,251,1.69973895,101.5376076,1.4,94
16:21:58,251,1.69973895,101.5376076,1.4,39
16:22:01,251,1.69973895,101.5376076,1.2,92
16:22:03,251,1.69973895,101.5376076,0.8,100
16:22:05,251,1.69973995,101.5376076,0.6,111
16:22:07,251,1.69973995,101.5376076,0.6,139
16:22:09,251,1.69973995,101.5376076,0.6,94
16:22:12,251,1.69973995,101.5376076,1.2,100
16:22:14,251,1.69973995,101.5376076,1.2,99
16:22:16,252,1.699740348,101.5376078,0.9,54
16:22:18,251,1.69973995,101.5376066,0.8,117
16:22:20,251,1.69973895,101.5376066,0.8,125
16:22:23,251,1.69973895,101.5376066,0.9,104
16:22:25,251,1.69973895,101.5376056,0.4,110
16:22:27,252,1.699738348,101.5376058,0.9,220
16:22:29,251,1.69973895,101.5376046,1.2,127
16:22:31,252,1.699739348,101.5376048,1,102
16:22:34,252,1.699740348,101.5376038,1.1,147
16:22:36,252,1.699741348,101.5376038,1.1,250
16:22:38,252,1.699742348,101.5376038,0.8,230
16:22:40,252,1.699743348,101.5376028,0.7,310
16:22:42,252,1.699744348,101.5376028,1.1,320
16:22:45,252,1.699744348,101.5376018,2.2,317
16:22:47,252,1.699744348,101.5376018,2.5,253
16:22:49,252,1.699745348,101.5376008,1.6,221
16:22:51,252,1.699746348,101.5375998,1.6,7
16:22:53,252,1.699746348,101.5375998,1.9,239
16:22:56,252,1.699747348,101.5375988,2.5,174
16:22:58,252,1.699748348,101.5375978,2,128
16:23:00,252,1.699748348,101.5375968,2.2,204
16:23:02,252,1.699749348,101.5375968,2.4,352
16:23:04,252,1.699750348,101.5375958,2.1,21
16:23:07,251,1.69975095,101.5375946,1.9,317
16:23:09,252,1.699751348,101.5375948,1.4,158
16:23:11,252,1.699752348,101.5375938,1.9,157
16:23:13,252,1.699754348,101.5375938,1.9,112
16:23:15,252,1.699754348,101.5375928,1.5,154
16:23:18,252,1.699755348,101.5375928,1.3,135
16:23:20,252,1.699756348,101.5375918,1.1,73
16:23:22,252,1.699756348,101.5375918,1.5,81
16:23:24,252,1.699757348,101.5375908,1.9,150
16:23:26,252,1.699758348,101.5375898,2,244
16:23:29,252,1.699759348,101.5375888,2.2,162
16:23:31,252,1.699759348,101.5375888,2.5,167
16:23:33,252,1.699759348,101.5375878,1.6,312
16:23:35,252,1.699758348,101.5375868,1.6,350
16:23:37,252,1.699759348,101.5375868,2.5,181
16:23:40,252,1.699759348,101.5375858,1.7,169
16:23:42,252,1.699759348,101.5375858,1.4,191
16:23:44,252,1.699759348,101.5375848,1.5,328
16:23:46,252,1.699758348,101.5375838,2.1,220
16:23:48,252,1.699758348,101.5375838,3.3,290
16:23:51,252,1.699758348,101.5375838,3.5,287
16:23:53,252,1.699758348,101.5375828,3.1,85
16:23:55,252,1.699757348,101.5375828,2.2,166
16:23:57,252,1.699757348,101.5375818,1.7,90
16:23:59,252,1.699756348,101.5375808,1.2,131
16:24:02,252,1.699755348,101.5375808,1.3,181
16:24:04,252,1.699755348,101.5375808,1.1,104
16:24:06,252,1.699755348,101.5375808,1.2,154
16:24:08,252,1.699755348,101.5375808,0.9,144
16:24:10,252,1.699754348,101.5375808,1.4,225
16:24:13,252,1.699754348,101.5375808,2,142
16:24:15,252,1.699754348,101.5375808,0.9,146
16:24:17,252,1.699754348,101.5375808,0.8,70
16:24:19,252,1.699754348,101.5375808,1.9,142
16:24:21,252,1.699754348,101.5375808,1.6,134
16:24:24,252,1.699753348,101.5375808,1.6,80
16:24:26,252,1.699753348,101.5375798,2.3,329
16:24:28,252,1.699753348,101.5375778,1.5,331
16:24:30,252,1.699752348,101.5375758,1.9,275
16:24:32,252,1.699752348,101.5375728,1.9,269
16:24:35,252,1.699752348,101.5375698,2.1,325
16:24:37,252,1.699753348,101.5375668,1.9,10
16:24:39,252,1.699753348,101.5375638,1.8,19
16:24:41,252,1.699753348,101.5375608,1.7,52
16:24:43,252,1.699754348,101.5375578,1.6,337
16:24:46,252,1.699754348,101.5375558,2,52
16:24:48,253,1.699754725,101.537555,1.8,343
16:24:50,252,1.699754348,101.5375508,1.4,234
16:24:52,252,1.699755348,101.5375488,1.1,137
16:24:54,253,1.699755725,101.537548,1.5,163
16:24:57,252,1.699756348,101.5375448,1.8,279
16:24:59,253,1.699755725,101.537544,1.6,255
16:25:01,253,1.699756725,101.537543,1.3,159
16:25:03,253,1.699757725,101.537541,1.1,162
16:25:05,253,1.699757725,101.53754,0.9,166
16:25:08,253,1.699757725,101.537538,1,152
16:25:10,252,1.699758348,101.5375358,1.4,163
16:25:12,253,1.699759725,101.537536,1.3,176
16:25:14,253,1.699760725,101.537535,1,165
16:25:16,253,1.699761725,101.537533,1.2,10
16:25:19,253,1.699762725,101.537532,1.7,146
16:25:21,253,1.699763725,101.537531,1.5,194
16:25:23,252,1.699763348,101.5375298,1.3,322
16:25:25,253,1.699764725,101.537529,1.3,190
16:25:27,253,1.699765725,101.537529,1.8,171
16:25:30,252,1.699765348,101.5375268,1.3,247
16:25:32,252,1.699765348,101.5375258,1.2,350
16:25:34,253,1.699766725,101.537527,1.5,337
16:25:36,252,1.699767348,101.5375258,1.6,348
16:25:38,253,1.699768725,101.537527,1.2,267
16:25:41,252,1.699769348,101.5375258,1.7,5
16:25:43,252,1.699770348,101.5375268,1.7,222
16:25:45,253,1.699772725,101.537528,2,212
16:25:47,252,1.699774348,101.5375268,1.3,172
16:25:49,252,1.699776348,101.5375268,1.2,153
16:25:52,252,1.699777348,101.5375278,2.2,81
16:25:54,252,1.699779348,101.5375288,2.4,1
16:25:56,252,1.699780348,101.5375288,3,116
16:25:58,252,1.699781348,101.5375298,2.1,110
16:26:00,252,1.699782348,101.5375298,2.2,68
16:26:03,252,1.699784348,101.5375308,2.1,159
16:26:05,252,1.699786348,101.5375308,1.9,221
16:26:07,252,1.699787348,101.5375318,1.7,210
16:26:09,252,1.699789348,101.5375328,1.6,284
16:26:11,252,1.699791348,101.5375338,1.7,129
16:26:14,252,1.699792348,101.5375348,1.5,132
16:26:16,253,1.699794725,101.537536,1.4,60
16:26:18,252,1.699795348,101.5375358,2.4,152
16:26:20,252,1.699797348,101.5375358,2.3,125
16:26:22,253,1.699797725,101.537538,1.9,133
16:26:25,252,1.699798348,101.5375368,2.8,269
16:26:27,252,1.699799348,101.5375368,2.5,157
16:26:29,251,1.69979995,101.5375346,1.9,268
16:26:31,251,1.69980195,101.5375326,1.9,63
16:26:33,251,1.69980695,101.5375306,2.3,19
16:26:36,250,1.699811531,101.5375254,2.1,124
16:26:38,249,1.699816092,101.5375212,1.8,325
16:26:40,249,1.699818092,101.5375192,1.8,342
16:26:42,248,1.699821632,101.5375151,2.1,286
16:26:44,247,1.699824152,101.5375109,1.7,337
16:26:47,247,1.699826152,101.5375089,1.9,119
16:26:49,247,1.699828152,101.5375059,1.5,219
16:26:51,247,1.699829152,101.5375029,3.1,103
16:26:53,246,1.699830652,101.5375008,2.1,77
16:26:55,246,1.699831652,101.5374998,1.7,182
16:26:58,246,1.699832652,101.5374978,1.8,137
16:27:00,245,1.699833132,101.5374956,1.2,235
16:27:02,245,1.699834132,101.5374946,1.9,209
16:27:04,245,1.699834132,101.5374936,1.5,106
16:27:06,246,1.699834652,101.5374938,1.9,213
16:27:09,245,1.699834132,101.5374916,1.8,157
16:27:11,246,1.699833652,101.5374918,2.4,67
16:27:13,246,1.699833652,101.5374908,1.5,112
16:27:15,246,1.699833652,101.5374898,1.2,84
16:27:17,247,1.699834152,101.5374899,1.1,148
16:27:20,247,1.699832152,101.5374889,1.4,125
16:27:22,248,1.699831632,101.5374891,1.6,341
16:27:24,248,1.699830632,101.5374881,1.9,35
16:27:26,248,1.699828632,101.5374871,1.9,177
16:27:28,249,1.699827092,101.5374882,1.6,314
16:27:31,249,1.699825092,101.5374872,2.5,232
16:27:33,249,1.699824092,101.5374862,1.9,126
16:27:35,250,1.699824531,101.5374854,1.8,1
16:27:37,251,1.69982495,101.5374856,1.2,24
16:27:39,252,1.699824348,101.5374858,1.2,125
16:27:42,252,1.699822348,101.5374848,0.9,268
16:27:44,253,1.699821725,101.537485,1.2,111
16:27:46,253,1.699820725,101.537484,1.2,332
16:27:48,254,1.699820081,101.5374852,1.9,183
16:27:50,255,1.699817416,101.5374854,1.9,72
16:27:53,255,1.699814416,101.5374844,2.1,171
16:27:55,256,1.699812731,101.5374846,1.7,157
16:27:57,257,1.699811023,101.5374848,1.3,158
16:27:59,258,1.699809295,101.5374851,1.2,156
16:28:01,258,1.699807295,101.5374851,1.3,156
16:28:04,259,1.699805545,101.5374873,1.2,156
16:28:06,259,1.699804545,101.5374873,1,170
16:28:08,260,1.699804773,101.5374885,1.1,110
16:28:10,260,1.699803773,101.5374875,1.2,198
16:28:12,261,1.69980298,101.5374888,1.8,154
16:28:14,261,1.69980198,101.5374888,2.2,212
16:28:17,261,1.69980198,101.5374888,1.6,174
16:28:19,261,1.69980198,101.5374898,1.4,72
16:28:21,261,1.69980298,101.5374908,1.1,183
16:28:23,261,1.69980398,101.5374918,1.1,126
16:28:25,261,1.69980398,101.5374928,1,123
16:28:28,262,1.699805166,101.537495,1.9,123
16:28:30,262,1.699805166,101.537495,1.9,18
16:28:32,262,1.699807166,101.537496,2.4,207
16:28:34,262,1.699807166,101.537497,2.4,183
16:28:36,262,1.699808166,101.537498,2.1,153
16:28:39,261,1.69980898,101.5374978,2.3,20
16:28:41,262,1.699810166,101.537499,1.6,115
16:28:43,262,1.699810166,101.5375,1.6,19
16:28:45,261,1.69981198,101.5375008,1.8,135
16:28:47,261,1.69981298,101.5375028,2.3,181
16:28:50,262,1.699814166,101.537505,1.9,113
16:28:52,261,1.69981498,101.5375068,2.3,117
16:28:54,261,1.69981598,101.5375088,1.6,156
16:28:56,261,1.69981698,101.5375108,1.6,158
16:28:58,261,1.69981698,101.5375138,2.5,138
16:29:01,260,1.699816773,101.5375135,2.2,112
16:29:03,260,1.699817773,101.5375145,2.4,121
16:29:05,260,1.699818773,101.5375165,2.5,258
16:29:07,260,1.699819773,101.5375175,2.5,350
16:29:09,260,1.699820773,101.5375185,1.7,316
16:29:12,260,1.699821773,101.5375195,1.8,313
16:29:14,259,1.699822545,101.5375183,2.2,333
16:29:16,259,1.699823545,101.5375193,1.9,118
16:29:18,258,1.699824295,101.5375201,1.4,272
16:29:20,259,1.699825545,101.5375233,1.7,343
16:29:23,258,1.699826295,101.5375231,1.9,135
16:29:25,258,1.699828295,101.5375251,2.2,330
16:29:27,257,1.699830023,101.5375248,2.5,188
16:29:29,257,1.699831023,101.5375258,2,163
16:29:31,257,1.699832023,101.5375278,1.5,152
16:29:34,257,1.699833023,101.5375288,1.2,144
16:29:36,256,1.699832731,101.5375296,1.6,164
16:29:38,256,1.699833731,101.5375316,1.9,134
16:29:40,256,1.699834731,101.5375326,1.4,163
16:29:42,256,1.699835731,101.5375336,1.4,174
16:29:45,256,1.699836731,101.5375346,1.8,347
16:29:47,255,1.699837416,101.5375344,2,282
16:29:49,255,1.699838416,101.5375364,2.3,87
16:29:51,254,1.699839081,101.5375372,1.8,190
16:29:53,254,1.699840081,101.5375382,1.6,44
16:29:56,253,1.699839725,101.537538,2,275
16:29:58,253,1.699839725,101.53754,1.4,121
16:30:00,253,1.699841725,101.537542,1.4,215
16:30:02,253,1.699842725,101.537544,1.9,301
16:30:04,252,1.699843348,101.5375438,2.3,308
