waktu,heading,wind speed,wind direction
15:22:37,277,1.2,332
15:22:39,277,0.8,328
15:22:41,277,0.9,328
15:22:43,277,1,328
15:22:45,277,1,170
15:22:48,277,1.3,245
15:22:50,277,1.5,16
15:22:52,277,1.4,308
15:22:54,277,1.2,310
15:22:56,277,1.4,160
15:22:58,277,2,234
15:23:01,277,1.8,233
15:23:03,277,1.8,233
15:23:05,277,1.9,178
15:23:07,277,1.3,138
15:23:09,277,1.9,130
15:23:11,277,1.8,303
15:23:14,277,1.9,29
15:23:16,277,1.7,182
15:23:18,277,1.9,249
15:23:20,276,1.2,223
15:23:22,276,1.2,230
15:23:25,276,2,80
15:23:27,276,1.8,108
15:23:29,276,1.8,131
15:23:31,275,1.3,357
15:23:33,276,1.2,347
15:23:35,275,1.5,1
15:23:37,275,1.4,96
15:23:39,274,1.4,107
15:23:42,274,1.5,41
15:23:44,274,1.2,43
15:23:46,274,1.1,69
15:23:48,274,1.3,340
15:23:50,274,1.4,117
15:23:52,273,1.1,18
15:23:54,273,1.1,359
15:23:56,273,1.1,149
15:23:59,272,1.2,143
15:24:01,272,1.1,359
15:24:03,272,1.1,9
15:24:05,272,1,27
15:24:07,272,0.8,42
15:24:09,271,0.7,89
15:24:11,271,1.5,125
15:24:14,270,1.9,138
15:24:16,270,1.8,232
15:24:18,270,1.8,192
15:24:20,270,1.9,359
15:24:22,270,1.4,1
15:24:24,270,1.2,70
15:24:26,270,1.2,231
15:24:28,269,1.3,0
15:24:31,269,1.2,302
15:24:33,270,1.1,314
15:24:35,269,1.4,315
15:24:37,270,1.1,33
15:24:39,270,2,161
15:24:42,270,2.3,29
15:24:44,270,1.2,150
15:24:46,271,1.3,33
15:24:48,271,1.3,201
15:24:50,271,1.6,252
15:24:52,271,1.4,252
15:24:55,271,1.2,245
15:24:57,271,1.2,304
15:24:59,271,1.3,259
15:25:01,271,1.3,258
15:25:03,271,1.1,265
15:25:05,271,1.2,330
15:25:08,270,1.6,278
15:25:10,270,1.4,336
15:25:12,270,1.5,24
15:25:14,269,1.4,23
15:25:16,269,1.5,269
15:25:18,269,1.5,258
15:25:21,269,1.2,257
15:25:23,269,1.1,328
15:25:25,269,1,164
15:25:27,269,1,166
15:25:29,270,1.1,264
15:25:31,270,1.3,110
15:25:33,270,1.3,18
15:25:36,270,1.3,61
15:25:38,270,1.2,176
15:25:40,270,1.5,103
15:25:42,270,1.1,178
15:25:44,270,0.9,148
15:25:47,270,1,175
15:25:49,269,1.2,171
15:25:51,269,1.3,121
15:25:53,270,3.2,102
15:25:55,269,2.5,165
15:25:57,270,2,103
15:26:00,269,1.5,133
15:26:02,270,1.4,21
15:26:04,270,0.9,69
15:26:06,270,1,85
15:26:08,271,1.3,327
15:26:10,270,1.6,55
15:26:13,271,1.6,343
15:26:15,270,1.4,32
15:26:17,270,1.7,143
15:26:19,271,1.3,13
15:26:21,270,1.2,154
15:26:24,270,1.5,306
15:26:26,270,1.3,330
15:26:28,270,1.2,29
15:26:30,271,1.3,86
15:26:32,271,1.2,47
15:26:34,270,1.5,46
15:26:36,271,1.2,333
15:26:39,271,1.2,357
15:26:41,270,1.1,2
15:26:43,270,0.9,142
15:26:45,270,1.3,41
15:26:47,270,1.5,30
15:26:49,270,1.2,253
15:26:52,270,1.6,152
15:26:54,270,1.7,153
15:26:56,270,1.3,60
15:26:58,270,1.2,29
15:27:00,270,1.1,19
15:27:02,270,0.9,88
15:27:04,270,1.3,98
15:27:06,270,1.4,9
15:27:09,270,1.6,212
15:27:11,270,1.6,244
15:27:13,270,1.6,143
15:27:15,270,1.5,174
15:27:17,270,1.5,168
15:27:19,270,1.3,89
15:27:22,271,1.5,209
15:27:24,271,1.4,56
15:27:26,270,1.3,72
15:27:28,270,1.3,301
15:27:30,270,1.7,94
15:27:32,270,1.6,4
15:27:35,270,1.3,349
15:27:37,270,1.4,130
15:27:39,270,1.9,162
15:27:41,270,1.6,262
15:27:43,271,1.6,268
15:27:45,270,1.3,295
15:27:47,270,1.2,306
15:27:50,270,1.2,248
15:27:52,270,1.4,48
15:27:54,270,1.5,77
15:27:56,270,1,311
15:27:58,270,0.9,358
15:28:01,270,1.7,204
15:28:03,270,1.6,182
15:28:05,271,1.8,74
15:28:07,270,1.9,65
15:28:09,270,1.6,46
15:28:11,270,1.2,53
15:28:13,270,1.6,66
15:28:16,270,1.3,100
15:28:18,270,1.2,357
15:28:20,270,1,26
15:28:22,270,1,14
15:28:24,270,1,135
15:28:26,270,1.1,132
15:28:29,270,1.6,125
15:28:31,270,1.2,129
15:28:33,270,1.2,254
15:28:35,271,1.5,236
15:28:37,270,1.7,156
15:28:40,270,1.6,197
15:28:42,270,1.3,306
15:28:44,270,1.2,58
15:28:46,270,1.3,76
15:28:48,271,1.3,17
15:28:50,270,1.6,49
15:28:52,271,1.6,166
15:28:55,270,1.5,148
15:28:57,271,1.2,157
15:28:59,271,1.1,106
15:29:01,270,0.9,37
15:29:03,270,0.7,232
15:29:05,270,0.7,149
15:29:07,270,1,120
15:29:10,270,0.9,139
15:29:12,270,0.7,171
15:29:14,271,0.6,145
15:29:16,270,0.2,151
15:29:18,271,1,141
15:29:20,270,0.6,154
15:29:22,270,0.6,150
15:29:25,271,0.9,157
15:29:27,270,1.9,84
15:29:29,271,1.4,237
15:29:31,270,1.4,295
15:29:33,271,1.1,313
15:29:35,271,1.2,312
15:29:38,270,1,352
15:29:40,271,1.2,0
15:29:42,271,1.7,79
15:29:44,271,1.5,134
15:29:46,271,1.2,141
15:29:48,271,1.6,355
15:29:51,271,1.2,321
15:29:53,271,1.2,206
15:29:55,271,1.9,92
15:29:57,271,1.9,90
15:29:59,270,2.2,289
15:30:01,271,2.3,210
15:30:03,271,2.1,288
15:30:05,271,1.6,291
15:30:08,271,1.7,304
15:30:10,271,1.5,219
15:30:12,271,1.5,207
15:30:14,271,1.1,163
15:30:16,271,1.7,133
15:30:19,271,1.6,149
15:30:21,270,1.4,145
15:30:23,270,1.5,201
15:30:25,271,1.4,170
15:30:27,270,1.1,164
15:30:29,271,1.2,191
15:30:31,271,1.5,107
15:30:34,271,1.1,146
15:30:36,271,0.9,120
15:30:38,271,1.1,162
15:30:40,270,1,129
15:30:42,270,0.9,160
15:30:44,270,1.2,286
15:30:46,271,1.3,303
15:30:49,271,1.2,232
15:30:51,271,2.6,265
15:30:53,270,2,263
15:30:55,271,1.7,214
15:30:57,271,1.9,252
15:30:59,270,1.5,259
15:31:01,271,1.4,279
15:31:04,271,1.8,315
15:31:06,271,1.3,55
15:31:08,270,1.6,249
15:31:10,270,1.9,355
15:31:12,271,1.7,41
15:31:14,271,1.5,26
15:31:16,271,1.3,67
15:31:18,271,1.5,302
15:31:20,271,1.9,90
15:31:23,270,1.9,83
15:31:25,271,1.2,48
15:31:27,271,1.3,29
15:31:29,271,1.1,12
15:31:31,271,1.2,4
15:31:33,270,1.6,81
15:31:35,271,1.5,112
15:31:38,271,1.9,97
15:31:40,271,1.8,5
15:31:42,271,1.2,341
15:31:44,271,1.2,52
15:31:46,271,1.9,28
15:31:48,271,1.9,110
15:31:50,271,1.8,326
15:31:53,271,1.4,295
15:31:55,271,1.6,318
15:31:57,271,1.9,6
15:31:59,271,1.9,327
15:32:01,271,1.8,278
15:32:03,271,1.3,74
15:32:05,271,1.2,328
15:32:07,271,1.2,341
15:32:10,271,1.4,156
15:32:12,271,1.9,105
15:32:14,271,1.9,189
15:32:16,271,1.5,271
15:32:18,271,1.5,280
15:32:20,270,1.2,323
15:32:23,271,1.2,136
15:32:25,271,1.6,150
15:32:27,271,1.3,299
15:32:29,271,1.4,73
15:32:31,271,1.3,200
15:32:34,271,1.9,243
15:32:36,271,1.1,282
15:32:38,271,1.1,318
15:32:40,271,0.8,110
15:32:42,271,0.8,44
15:32:44,271,1.1,122
15:32:47,271,1.2,133
15:32:49,271,1.4,261
15:32:51,271,1.4,33
15:32:53,271,1.3,52
15:32:55,271,2,219
15:32:58,271,1.1,241
15:33:00,271,1,315
15:33:02,271,1.1,335
15:33:04,271,1.2,82
15:33:06,271,1.5,57
15:33:08,271,1.5,143
15:33:11,271,1.5,112
15:33:13,271,1.6,60
15:33:15,271,1.7,119
15:33:17,271,1.8,190
15:33:19,271,1.2,207
15:33:22,272,0.9,207
15:33:24,272,0.8,210
15:33:26,272,0.5,224
15:33:28,272,0.6,222
15:33:30,271,1.1,223
15:33:33,271,1.2,277
15:33:35,272,1.2,341
15:33:37,271,1,2
15:33:39,272,1.4,99
15:33:41,272,1.4,269
15:33:44,271,1.2,148
15:33:46,271,0.7,336
15:33:48,271,1,263
15:33:50,271,0.5,263
15:33:52,271,0.8,290
15:33:54,271,1.4,249
15:33:56,271,1.2,262
15:33:58,272,1.2,262
15:34:01,272,0.7,268
15:34:03,271,0.8,277
15:34:05,271,1.1,280
15:34:07,271,1.6,228
15:34:09,271,1.6,265
15:34:12,271,1.2,246
15:34:14,271,1.2,86
15:34:16,271,1.2,192
15:34:18,271,1,188
15:34:20,271,1,249
15:34:22,271,0.8,147
15:34:25,271,0.8,263
15:34:27,271,0.8,265
15:34:29,271,0.8,231
15:34:31,271,0.8,239
15:34:33,271,0.8,234
15:34:35,271,0.7,278
15:34:37,271,0.6,270
15:34:40,271,0.6,235
15:34:42,271,0.5,234
15:34:44,271,1.1,237
15:34:46,271,1,236
15:34:48,271,0.6,236
15:34:50,271,0.7,232
15:34:53,271,0.5,247
15:34:55,271,0.8,245
15:34:57,271,0.5,243
15:34:59,271,0.6,243
15:35:01,271,0.8,256
15:35:03,271,0.6,201
15:35:05,271,0.7,190
15:35:08,271,0.8,187
15:35:10,271,0.6,186
15:35:12,271,0.7,203
15:35:14,271,0.8,270
15:35:16,271,1.1,241
15:35:18,271,0.9,242
15:35:20,271,0.7,258
15:35:22,271,0.7,264
15:35:24,271,0.9,158
15:35:26,271,0.9,113
15:35:29,271,0.7,130
15:35:31,271,0.5,135
15:35:33,271,0.8,302
15:35:35,271,0.8,302
15:35:37,271,0.7,302
15:35:39,271,0.6,302
15:35:41,271,0.5,302
15:35:44,271,0.6,285
15:35:46,271,1.1,268
15:35:48,271,0.9,217
15:35:50,271,0.8,217
15:35:52,271,0.8,222
15:35:55,271,0.8,216
15:35:57,271,0.8,201
15:35:59,271,0.7,162
15:36:01,271,0.8,137
15:36:03,271,0.7,148
15:36:06,271,0.6,129
15:36:08,271,0.8,294
15:36:10,271,1.2,327
15:36:12,271,1.1,327
15:36:14,271,1.2,326
15:36:16,271,1.2,339
15:36:18,271,1,326
15:36:21,271,1,18
15:36:23,271,0.8,346
15:36:25,271,0.8,349
15:36:27,271,0.7,348
15:36:29,271,0.1,31
15:36:31,271,0.6,33
15:36:34,271,0.2,0
15:36:36,271,0.6,357
15:36:38,271,0.6,357
15:36:40,271,0.2,357
15:36:42,271,0.5,7
15:36:44,271,0.8,25
15:36:46,271,0.7,24
15:36:49,272,0.7,24
15:36:51,271,0.5,24
15:36:53,271,0.6,24
15:36:55,271,0.6,24
15:36:57,271,0.9,24
15:37:00,271,0.6,23
15:37:02,271,0.6,23
15:37:04,271,0.4,11
15:37:06,271,0.8,3
15:37:08,271,0.6,2
15:37:10,271,0.7,2
15:37:13,271,0.5,17
15:37:15,271,0.1,60
15:37:17,272,0,68
15:37:19,271,0.5,63
15:37:21,271,0.8,62
15:37:23,271,1.1,62
15:37:25,271,0.8,52
15:37:27,272,0.8,303
15:37:29,271,0.9,91
15:37:32,271,0.8,51
15:37:34,271,0.9,53
15:37:36,271,0.7,63
15:37:38,272,0.6,53
15:37:40,271,0.5,49
15:37:42,271,0.6,41
15:37:45,271,0.6,37
15:37:47,271,0.1,41
15:37:49,271,0.6,49
15:37:51,271,0.2,40
15:37:53,272,0.4,41
15:37:55,271,0.2,40
15:37:58,271,0.3,47
15:38:00,271,0.6,64
15:38:02,271,0.8,62
15:38:04,272,0.3,56
15:38:06,271,0.7,64
15:38:08,271,0.8,66
15:38:10,271,1.1,74
15:38:13,271,1.1,81
15:38:15,271,1,350
15:38:17,271,1.3,69
15:38:19,272,1.2,68
15:38:21,271,1.1,45
15:38:23,272,1.1,28
15:38:26,271,1.1,35
15:38:28,271,1.2,24
15:38:30,272,1.2,31
15:38:32,272,1.8,17
15:38:34,271,1.5,38
15:38:36,272,1.5,358
15:38:38,271,1.4,359
15:38:40,271,1.2,45
15:38:43,271,1,323
15:38:45,271,1.2,110
15:38:47,271,1,196
15:38:49,271,1.7,108
15:38:51,272,1.2,190
15:38:53,271,1,66
15:38:55,272,1.1,138
15:38:57,271,1.1,129
15:39:00,272,0.9,132
15:39:02,272,1.2,113
15:39:04,272,1.3,111
15:39:06,272,1.8,105
15:39:08,272,1.4,94
15:39:10,272,1.2,74
15:39:12,271,1.1,77
15:39:14,272,0.9,206
15:39:17,271,1.2,182
15:39:19,271,1.3,210
15:39:21,272,1.2,238
15:39:23,271,1.2,312
15:39:25,271,1.9,45
15:39:27,271,1.4,303
15:39:29,272,1.4,289
15:39:32,271,1.4,306
15:39:34,271,1.7,297
15:39:36,271,1.2,38
15:39:38,271,1.2,220
15:39:40,272,1.1,223
15:39:42,272,1.2,202
15:39:45,271,1.3,244
15:39:47,271,1.1,291
15:39:49,271,1.3,271
15:39:51,272,1.3,300
15:39:53,272,1.9,185
15:39:55,271,1.3,136
15:39:57,271,1.5,16
15:39:59,271,1.4,202
15:40:02,272,1.3,178
15:40:04,271,1.8,213
15:40:06,271,1.7,205
15:40:08,271,1.2,180
15:40:10,271,1.2,76
15:40:12,272,1.2,110
15:40:15,271,1,111
15:40:17,271,1.2,120
15:40:19,272,1.2,343
15:40:21,271,0.9,82
15:40:23,271,0.9,36
15:40:25,271,1.7,262
15:40:27,271,1.5,269
15:40:29,271,1.7,292
15:40:32,271,1.5,298
15:40:34,272,1.8,322
15:40:36,271,2.1,285
15:40:38,271,1.9,358
15:40:40,271,1.4,310
15:40:42,271,1.2,307
15:40:44,271,1.5,312
15:40:46,271,1.3,246
15:40:49,271,1.2,145
15:40:51,271,0.8,126
15:40:53,272,0.5,131
15:40:55,271,0.4,138
15:40:57,271,0.6,167
15:40:59,271,0.6,156
15:41:01,272,0.6,53
15:41:03,271,0.3,36
15:41:06,272,0.6,110
15:41:08,271,0.4,130
15:41:10,271,0.4,130
15:41:12,271,0.4,68
15:41:14,271,0.6,121
15:41:16,271,0.6,112
15:41:19,271,0.2,92
15:41:21,272,0.6,39
15:41:23,271,0.7,94
15:41:25,271,0.7,157
15:41:27,271,0.7,110
15:41:30,271,0.7,94
15:41:32,271,0.6,93
15:41:34,271,0.4,94
15:41:36,271,0.4,94
15:41:38,271,0,97
15:41:41,271,0.3,102
15:41:43,271,0.1,88
15:41:45,271,0.2,89
15:41:47,271,0.5,110
15:41:49,272,0,83
15:41:51,271,0,114
15:41:53,271,0.1,79
15:41:55,271,0.7,90
15:41:58,271,1,119
15:42:00,271,1,131
15:42:02,271,0.6,131
15:42:04,271,0.8,149
15:42:06,271,1.2,44
15:42:08,271,1.2,144
15:42:10,272,0.8,121
15:42:13,271,0.6,148
15:42:15,271,0.6,125
15:42:17,271,0.9,148
15:42:19,271,1.4,332
15:42:21,271,1.2,345
15:42:23,271,1,344
15:42:26,271,1.2,345
15:42:28,271,1.1,345
15:42:30,271,0.6,333
15:42:32,271,1.2,333
15:42:34,271,0.9,333
15:42:37,271,0.8,278
15:42:39,271,1.2,232
15:42:41,271,1.2,55
15:42:43,271,1.1,134
15:42:45,271,0.7,122
15:42:47,271,0.9,124
15:42:49,272,0.9,141
15:42:51,271,1.1,140
15:42:54,271,0.8,139
15:42:56,271,0.7,115
15:42:58,271,1.1,127
15:43:00,271,1.2,294
15:43:02,271,1.1,271
15:43:04,272,0.8,279
15:43:06,272,0.6,308
15:43:09,271,0.6,315
15:43:11,271,0.7,261
15:43:13,272,0.6,230
15:43:15,271,0.5,208
15:43:17,271,0.8,189
15:43:19,271,0.9,27
15:43:22,271,1,37
15:43:24,271,0.9,36
15:43:26,271,0.6,41
15:43:28,271,0.8,122
15:43:30,271,0.6,131
15:43:32,271,0.9,151
15:43:34,271,1.2,49
15:43:37,271,1.2,192
15:43:39,271,1.1,306
15:43:41,271,1,298
15:43:43,271,1.2,301
15:43:45,271,1.1,304
15:43:47,271,0.7,303
15:43:49,271,0.6,303
15:43:52,271,0.6,284
15:43:54,271,0.7,281
15:43:56,271,0.4,269
15:43:58,270,0.6,271
15:44:00,271,0.5,271
15:44:03,270,0.8,312
15:44:05,270,0.7,304
15:44:07,270,0.6,281
15:44:09,270,0.6,283
15:44:11,270,0.4,284
15:44:13,270,0.4,307
15:44:15,270,0.2,306
15:44:17,270,0,306
15:44:19,270,0.7,267
15:44:22,270,1.1,320
15:44:24,270,1.1,320
15:44:26,270,0.8,318
15:44:28,270,1.1,294
15:44:30,270,1.3,219
15:44:32,270,1.7,281
15:44:35,269,1.5,276
15:44:37,269,1.2,297
15:44:39,269,1.2,214
15:44:41,269,1.2,252
15:44:43,269,1.2,281
15:44:45,269,1,270
15:44:48,269,1.2,254
15:44:50,269,1,231
15:44:52,269,1.1,262
15:44:54,269,1.1,128
15:44:56,269,1.2,145
15:44:58,269,1.1,134
15:45:01,269,1.2,270
15:45:03,269,1,246
15:45:05,269,1.1,192
15:45:07,269,1.2,222
15:45:09,269,1.8,194
15:45:11,269,1.6,204
15:45:14,269,1,235
15:45:16,269,0.8,198
15:45:18,269,0.7,121
15:45:20,269,0.6,132
15:45:22,268,0.6,120
15:45:24,268,0.5,117
15:45:27,269,0.6,135
15:45:29,268,0.8,339
15:45:31,268,0.6,338
15:45:33,268,0.6,338
15:45:35,268,1,338
15:45:38,268,0.8,337
15:45:40,269,0.6,337
15:45:42,268,0.4,338
15:45:44,269,0.7,336
15:45:46,269,0.7,336
15:45:48,269,0.8,334
15:45:51,269,1,334
15:45:53,269,0.7,336
15:45:55,269,0.6,335
15:45:57,269,0.5,339
15:45:59,269,1,102
15:46:01,270,1.1,183
15:46:03,270,1.2,245
15:46:06,269,1.3,295
15:46:08,269,1,103
15:46:10,269,1.4,104
15:46:12,269,1.8,122
15:46:14,269,1.4,95
15:46:16,269,1.4,36
15:46:18,269,2,210
15:46:21,269,1.8,214
15:46:23,269,1.1,210
15:46:25,269,1.9,177
15:46:27,269,1.5,155
15:46:29,269,1.1,205
15:46:31,269,1.2,170
15:46:33,269,1.4,249
15:46:36,269,1.6,207
15:46:38,269,1.6,141
15:46:40,269,1.7,221
15:46:42,269,1.7,247
15:46:44,268,1.2,261
15:46:46,268,1.1,325
15:46:48,268,0.8,327
15:46:50,268,0.8,330
15:46:53,268,0.5,347
15:46:55,268,0.8,349
15:46:57,268,1,352
15:46:59,268,0.9,219
15:47:01,268,1.4,230
15:47:03,268,1.2,262
15:47:05,268,1.1,161
15:47:08,268,1.2,149
15:47:10,268,1.2,97
15:47:12,268,1.2,136
15:47:14,268,1,279
15:47:16,268,1.3,293
15:47:18,268,1.2,234
15:47:20,268,1.4,242
15:47:22,268,1,250
15:47:24,268,1.2,303
15:47:27,268,1.2,351
15:47:29,268,1.1,338
15:47:31,268,1,170
15:47:33,268,1.1,114
15:47:35,268,0.8,326
15:47:37,268,1.1,332
15:47:40,268,0.9,352
15:47:42,268,1.2,1
15:47:44,268,1,316
15:47:46,268,1,10
15:47:48,268,1,76
15:47:50,268,1.2,297
15:47:52,268,1.2,327
15:47:54,268,1,88
15:47:56,268,1.2,43
15:47:59,268,1.1,134
15:48:01,268,1.6,183
15:48:03,268,1.9,209
15:48:05,268,1.6,310
15:48:07,268,1.5,61
15:48:09,269,2,124
15:48:11,268,1.9,134
15:48:14,268,1.6,150
15:48:16,268,1.2,78
15:48:18,268,1.1,314
15:48:20,268,0.9,9
15:48:22,268,1,52
15:48:24,268,1,105
15:48:27,268,1.2,310
15:48:29,268,1.2,282
15:48:31,268,1.9,106
15:48:33,268,1.7,247
15:48:35,268,1.4,320
15:48:37,269,1.6,48
15:48:40,268,1.4,97
15:48:42,268,1.5,90
15:48:44,269,1.7,269
15:48:46,268,1.4,84
15:48:48,268,1.1,325
15:48:51,268,1.2,61
15:48:53,268,1.9,163
15:48:55,268,2.2,78
15:48:57,269,1.4,343
15:48:59,268,1.4,342
15:49:02,268,1.2,10
15:49:04,269,1.1,18
15:49:06,268,1,16
15:49:08,268,0.3,21
15:49:10,268,0.6,33
15:49:13,268,0.7,254
15:49:15,268,0.8,321
15:49:17,268,1.2,278
15:49:19,268,1.6,74
15:49:21,268,1.3,10
15:49:24,268,1.2,338
15:49:26,268,1.4,325
15:49:28,269,1.1,341
15:49:30,268,1,78
15:49:32,268,0.9,81
15:49:35,268,1,312
15:49:37,268,0.6,322
15:49:39,268,0.9,203
15:49:41,268,1,180
15:49:43,268,1.2,152
15:49:46,268,1.1,137
15:49:48,268,1.1,149
15:49:50,269,1.4,150
15:49:52,268,1.5,156
15:49:54,268,1.3,141
15:49:57,269,1.5,156
15:49:59,268,1.2,148
15:50:01,268,1.1,155
15:50:03,269,0.8,160
15:50:05,269,0.6,150
15:50:08,269,0.8,157
15:50:10,269,0.9,136
15:50:12,269,0.9,141
15:50:14,269,0.8,99
15:50:16,269,1,169
15:50:19,268,0.9,150
15:50:21,268,0.9,117
15:50:23,268,0.7,101
15:50:25,268,0.9,200
15:50:27,269,0.7,190
15:50:30,268,1,114
15:50:32,269,0.9,131
15:50:34,269,0.9,254
15:50:36,268,0.7,342
15:50:38,269,0.7,322
15:50:41,269,0.8,321
15:50:43,268,0.8,1
15:50:45,268,0.8,314
15:50:47,269,0.8,37
15:50:49,268,1.2,306
15:50:52,268,1,78
15:50:54,268,1,43
15:50:56,268,0.9,297
15:50:58,268,1.3,325
15:51:00,269,1.2,352
15:51:03,269,1.6,47
15:51:05,269,1.3,121
15:51:07,269,1,85
15:51:09,269,1,79
15:51:11,269,0.9,35
15:51:14,269,0.9,187
15:51:16,270,0.9,77
15:51:18,270,0.7,343
15:51:20,270,1.1,322
15:51:22,271,1.3,343
15:51:25,271,1.1,324
15:51:27,271,2.1,315
15:51:29,271,1.3,43
15:51:31,272,1.6,296
15:51:33,273,1.5,88
15:51:36,274,1.9,332
15:51:38,274,2,121
15:51:40,274,1.7,323
15:51:42,275,2.5,4
15:51:44,275,1.6,75
15:51:47,276,2.5,14
15:51:49,276,2,320
15:51:51,277,1.8,212
15:51:53,277,1.9,311
15:51:55,277,2.8,239
15:51:58,278,2.3,26
15:52:00,278,2.4,359
15:52:02,279,2.5,129
15:52:04,279,2.3,139
15:52:06,279,1.6,113
15:52:09,279,1,110
15:52:11,279,0.4,168
15:52:13,279,1.2,309
15:52:15,280,0.8,265
15:52:17,279,0.9,235
15:52:20,280,0.9,308
15:52:22,279,0.6,0
15:52:24,279,0.9,308
15:52:26,279,0.6,333
15:52:28,279,0.6,90
15:52:31,280,0.8,51
15:52:33,280,1.2,257
15:52:35,280,0.8,303
15:52:37,280,1.2,273
15:52:39,280,1.2,102
15:52:42,280,2.4,236
15:52:44,280,2,285
15:52:46,280,1.9,251
15:52:48,280,1.2,307
15:52:50,281,0.9,277
15:52:53,281,0.8,173
15:52:55,280,1.4,14
15:52:57,281,0.6,156
15:52:59,281,1.6,324
15:53:01,281,1.4,234
15:53:04,281,1,280
15:53:06,281,1.2,6
15:53:08,281,1.1,270
15:53:10,280,0.8,213
15:53:12,280,1.1,79
15:53:15,279,0.9,318
15:53:17,279,0.9,83
15:53:19,279,1.4,96
15:53:21,279,0.5,269
15:53:23,279,0.5,75
15:53:26,279,0.7,35
15:53:28,279,0.8,2
15:53:30,279,1.4,24
15:53:32,279,1.5,354
15:53:34,279,1.3,147
15:53:36,278,1.6,332
15:53:38,278,1.6,57
15:53:40,278,1.4,18
15:53:43,278,1.1,7
15:53:45,277,1.6,80
15:53:47,277,1.3,68
15:53:49,277,1.8,341
15:53:51,277,1.9,56
15:53:53,277,1.9,17
15:53:55,277,1.7,175
15:53:58,277,1.9,75
15:54:00,277,1.5,136
15:54:02,276,2.6,181
15:54:04,276,1.7,34
15:54:06,276,1.6,256
15:54:09,276,1.6,15
15:54:11,275,1.6,120
15:54:13,275,1.9,106
15:54:15,275,1.2,245
15:54:17,275,1.9,156
15:54:20,275,2.5,56
15:54:22,274,2,106
15:54:24,274,1.2,95
15:54:26,274,1.2,54
15:54:28,273,1.9,3
15:54:31,273,1.6,70
15:54:33,272,1.2,106
15:54:35,272,1.6,326
15:54:37,271,1.4,339
15:54:39,271,1.2,23
15:54:42,271,1.2,126
15:54:44,271,1.1,1
15:54:46,270,1.8,69
15:54:48,270,1.8,357
15:54:50,269,2.5,277
15:54:53,269,1.8,358
15:54:55,270,1.4,62
15:54:57,269,1.6,33
15:54:59,270,1.5,34
15:55:01,270,1.8,70
15:55:04,270,1.6,123
15:55:06,270,1.9,74
15:55:08,270,1.2,80
15:55:10,271,1,68
15:55:12,271,1.4,310
15:55:15,272,1.6,22
15:55:17,272,1.9,93
15:55:19,272,2,312
15:55:21,273,1.9,323
15:55:23,273,2.1,99
15:55:25,273,1.6,166
15:55:28,273,1.7,61
15:55:30,273,1.6,131
15:55:32,274,1.6,354
15:55:34,274,1.6,84
15:55:36,274,1.7,60
15:55:39,275,1.1,37
15:55:41,275,0.8,92
15:55:43,275,1.9,103
15:55:45,275,1.6,264
15:55:47,275,1.9,268
15:55:50,275,1.3,207
15:55:52,275,1.2,258
15:55:54,276,1.2,339
15:55:56,276,0.8,36
15:55:58,276,0.8,319
15:56:01,276,0.7,142
15:56:03,275,0.9,279
15:56:05,276,0.9,257
15:56:07,275,1.2,287
15:56:09,275,0.8,291
15:56:12,275,0.6,295
15:56:14,275,0.1,300
15:56:16,275,0.7,175
15:56:18,274,0.7,212
15:56:20,274,1.2,58
15:56:23,274,0.8,339
15:56:25,274,0.8,28
15:56:27,274,0.6,319
15:56:29,274,1.2,254
15:56:31,274,1.2,243
15:56:34,273,1,268
15:56:36,274,0.8,309
15:56:38,274,0.8,329
15:56:40,274,0.6,275
15:56:42,273,0.4,274
15:56:45,273,0.4,312
15:56:47,273,0,13
15:56:49,273,0.2,114
15:56:51,273,0.6,102
15:56:53,273,0.7,110
15:56:56,273,0.5,98
15:56:58,273,1.1,272
15:57:00,273,0.7,265
15:57:02,273,0.9,306
15:57:04,273,0.8,317
15:57:07,274,0.7,26
15:57:09,274,0.7,359
15:57:11,274,0.5,2
15:57:13,274,0.4,315
15:57:15,274,0.5,318
15:57:18,274,0.6,315
15:57:20,274,0.2,342
15:57:22,274,0.5,21
15:57:24,274,0,359
15:57:26,274,0.1,23
15:57:29,273,0.5,23
15:57:31,273,0,324
15:57:33,273,0.6,329
15:57:35,273,0.3,348
15:57:37,273,1.2,321
15:57:40,273,1.2,291
15:57:42,273,1.6,62
15:57:44,273,1.2,96
15:57:46,272,0.8,50
15:57:48,272,1.1,44
15:57:51,272,1,18
15:57:53,271,1.4,346
15:57:55,271,1.2,316
15:57:57,271,0.8,348
15:57:59,271,0.7,355
15:58:02,271,0.7,328
15:58:04,270,1.5,356
15:58:06,270,1,344
15:58:08,270,0.6,345
15:58:10,270,0.2,357
15:58:13,269,0.7,23
15:58:15,269,0.8,265
15:58:17,269,1.3,336
15:58:19,269,1,342
15:58:21,269,0.4,35
15:58:24,269,0.6,40
15:58:26,269,0.7,344
15:58:28,269,0.8,54
15:58:30,269,0.6,31
15:58:32,269,1.9,75
15:58:35,269,1.9,340
15:58:37,269,1.7,100
15:58:39,269,1.8,54
15:58:41,269,1.3,29
15:58:43,269,1.4,66
15:58:46,269,1.6,165
15:58:48,268,1.4,172
15:58:50,268,1.4,82
15:58:52,268,1.1,87
15:58:54,268,1,252
15:58:57,269,1.2,194
15:58:59,268,1.9,54
15:59:01,268,2.7,102
15:59:03,268,1.9,79
