ComponentId,Layer,Type,Latitude,Longitude,Value1,Value2
9,"Isobaths",Isobath_shell,-7.743394673,108.998295983,4.00,5.00
9,"Isobaths",Isobath_shell,-7.74345272,108.998390301,4.00,5.00
9,"Isobaths",Isobath_shell,-7.743503178,108.998444873,4.00,5.00
9,"Isobaths",Isobath_shell,-7.7435239,108.998480953,4.00,5.00
9,"Isobaths",Isobath_shell,-7.743533775,108.998517214,4.00,5.00
9,"Isobaths",Isobath_shell,-7.743533775,108.998535345,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745691353,108.993603842,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745673268,108.993603842,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745673268,108.993585711,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745600932,108.993585711,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745600932,108.993567581,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745528596,108.993567581,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745528596,108.99354945,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745402007,108.99354945,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745402007,108.993567581,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745402859,108.993585711,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745402752,108.993640103,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745397486,108.993658233,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745395548,108.993676364,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745402007,108.99368203,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745405068,108.993694494,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745383923,108.99369612,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745381996,108.993694494,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745379101,108.993658233,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745366844,108.993621972,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745365383,108.993567581,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745365839,108.99354945,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745203082,108.99354945,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745184998,108.993567581,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745203082,108.993585711,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745212848,108.993658233,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745231696,108.993694494,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745274609,108.993748886,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745352472,108.993821408,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745383923,108.993869045,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745432147,108.994038974,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745492428,108.994172363,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745528596,108.994196106,4.00,5.00
10,"Isobaths",Isobath_shell,-7.74554668,108.994215758,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745564764,108.994215758,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745564764,108.994184019,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745582848,108.994165888,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745582848,108.994111497,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745600932,108.994093366,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745600932,108.994085925,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745582848,108.994085925,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745570663,108.994075236,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745568632,108.994057105,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745564764,108.994051312,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745541886,108.994038974,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745501147,108.993857669,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745497078,108.993821408,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745499096,108.993785147,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745510512,108.993759275,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745582848,108.9937009,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745655184,108.993676552,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745673268,108.993664579,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745683248,108.993640103,4.00,5.00
10,"Isobaths",Isobath_shell,-7.745673268,108.993621972,4.00,5.00
11,"Isobaths",Isobath_shell,-7.743627958,108.998480953,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743627038,108.998408431,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743600019,108.99835404,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743564021,108.998299648,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743552111,108.998263387,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743524305,108.998208995,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743519235,108.998190865,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743515682,108.998136473,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743515741,108.998063951,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743510956,108.99800956,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743517068,108.997900776,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743512915,108.997864515,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743503812,108.997828254,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743485093,108.997791993,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743427341,108.997719471,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743416319,108.997701341,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743401957,108.99766508,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743358505,108.997637884,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743340421,108.997628819,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743322337,108.997646949,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743304253,108.99766508,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743304253,108.99768321,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743286168,108.997701341,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743268084,108.997719471,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743268084,108.997773863,5.00,6.00
11,"Isobaths",Isobath_shell,-7.74325,108.997791993,5.00,6.00
11,"Isobaths",Isobath_shell,-7.74325,108.997846385,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743231916,108.997864515,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743231916,108.997918907,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743213832,108.997937037,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743213832,108.997955168,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743195748,108.997973299,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743195748,108.997991429,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743213832,108.997973299,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743231916,108.99798121,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743276696,108.997991429,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743304253,108.99803877,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743340421,108.998071254,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743358505,108.998096411,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743467009,108.998316151,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743573236,108.998462823,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743574168,108.998517214,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743574168,108.998535345,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743575514,108.998535345,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743593598,108.998517214,5.00,6.00
11,"Isobaths",Isobath_shell,-7.743611682,108.998499084,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745619016,108.994329063,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745619016,108.994292802,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745600932,108.994292802,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745600932,108.994256541,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745582848,108.994256541,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745582848,108.99423841,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745564764,108.99423841,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745564764,108.994215758,5.00,6.00
12,"Isobaths",Isobath_shell,-7.74554668,108.994215758,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745528596,108.994196106,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745492428,108.994172363,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745432147,108.994038974,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745383923,108.993869045,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745352472,108.993821408,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745274609,108.993748886,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745231696,108.993694494,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745212848,108.993658233,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745203082,108.993585711,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745184998,108.993567581,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745203082,108.99354945,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745094578,108.99354945,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745083248,108.993567581,5.00,6.00
12,"Isobaths",Isobath_shell,-7.74505625,108.993658233,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745004157,108.993711114,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744949905,108.993730517,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744769064,108.993754784,5.00,6.00
12,"Isobaths",Isobath_shell,-7.74475098,108.993748886,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744732896,108.993767017,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744732896,108.993821408,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744714812,108.993839539,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744732896,108.993842511,5.00,6.00
12,"Isobaths",Isobath_shell,-7.7448414,108.993855438,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744913737,108.993873507,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744949905,108.99389268,5.00,6.00
12,"Isobaths",Isobath_shell,-7.744988386,108.993930191,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745058409,108.994020631,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745166914,108.994105771,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745347532,108.994274671,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745474343,108.994407334,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745506282,108.994455977,5.00,6.00
12,"Isobaths",Isobath_shell,-7.74554668,108.994486342,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745564764,108.994474107,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745564764,108.994455977,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745582848,108.994437846,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745582848,108.994401585,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745600932,108.994383454,5.00,6.00
12,"Isobaths",Isobath_shell,-7.745600932,108.994347193,5.00,6.00
13,"Isobaths",Isobath_shell,-7.745094578,108.99354945,6.00,7.00
13,"Isobaths",Isobath_shell,-7.744967989,108.99354945,6.00,7.00
13,"Isobaths",Isobath_shell,-7.744949905,108.993567581,6.00,7.00
13,"Isobaths",Isobath_shell,-7.744950621,108.993585711,6.00,7.00
