ComponentId,Latitude,Longitude,Depth
78,1.68819803,101.527595579,11.0
78,1.688179943,101.527595579,11.0
78,1.688161855,101.527577605,11.0
78,1.688125681,101.527541657,11.0
78,1.688107594,101.527541657,11.0
78,1.688089506,101.527523682,11.0
78,1.688071419,101.527505708,11.0
78,1.688053332,101.527505708,11.0
78,1.688017158,101.52746976,11.0
78,1.68799907,101.527451786,11.0
78,1.687980983,101.527451786,11.0
78,1.687962896,101.527433812,11.0
78,1.687944809,101.527415837,11.0
78,1.687926721,101.527415837,11.0
78,1.68787246,101.527361915,11.0
78,1.687859833,101.527361915,11.0
78,1.687859833,101.527290018,11.0
78,1.687836788,101.527272044,11.0
78,1.68782471,101.52725407,11.0
78,1.687805751,101.527164199,11.0
78,1.687803806,101.52712825,11.0
78,1.68781508,101.527092302,11.0
78,1.687836285,101.527061489,11.0
78,1.687870556,101.527038379,11.0
78,1.68799961,101.527002431,11.0
78,1.688019372,101.526984457,11.0
78,1.688031545,101.526948508,11.0
78,1.688024114,101.526930534,11.0
78,1.688007227,101.52691256,11.0
78,1.687980983,101.526898472,11.0
78,1.687926721,101.526891621,11.0
78,1.687800111,101.526853526,11.0
78,1.687727762,101.526830127,11.0
78,1.687677807,101.526804715,11.0
78,1.687630913,101.526768767,11.0
79,1.664671592,101.523838974,11.0
79,1.664672956,101.523803026,11.0
79,1.664679721,101.523785051,11.0
79,1.664702713,101.523758547,11.0
79,1.664793149,101.52369033,11.0
79,1.664868305,101.523623284,11.0
79,1.665064458,101.523418378,11.0
79,1.665087478,101.523389619,11.0
79,1.665079703,101.523371645,11.0
79,1.665055283,101.523353671,11.0
79,1.665107748,101.523281774,11.0
79,1.665172981,101.523239161,11.0
79,1.665191068,101.523277342,11.0
79,1.665227243,101.523264306,11.0
79,1.665263417,101.523262076,11.0
79,1.665299592,101.523275681,11.0
79,1.665327853,101.523299748,11.0
79,1.665341897,101.523317722,11.0
79,1.665357471,101.523353671,11.0
79,1.665365131,101.523389619,11.0
79,1.665368786,101.523443542,11.0
79,1.665361231,101.523533413,11.0
79,1.665344544,101.523641258,11.0
79,1.665323222,101.523731129,11.0
79,1.665300215,101.523803026,11.0
79,1.665265632,101.523874922,11.0
79,1.665253179,101.523892896,11.0
79,1.665209704,101.523928845,11.0
79,1.665173842,101.524000742,11.0
79,1.66514374,101.52403669,11.0
79,1.66514374,101.524090613,11.0
79,1.665154894,101.524108587,11.0
79,1.665100632,101.524108587,11.0
79,1.665082545,101.524090613,11.0
79,1.66491976,101.524090613,11.0
79,1.664901672,101.524072638,11.0
79,1.664793149,101.524072638,11.0
79,1.664775062,101.524054664,11.0
79,1.664706001,101.524054664,11.0
79,1.664706001,101.523982767,11.0
79,1.664683912,101.523928845,11.0
80,1.665554482,101.52403669,11.0
80,1.665561201,101.523982767,11.0
80,1.665572709,101.523946819,11.0
80,1.665592088,101.523910871,11.0
80,1.665622192,101.523874922,11.0
80,1.665715598,101.523787966,11.0
80,1.665932645,101.523600293,11.0
80,1.665968819,101.523579444,11.0
80,1.666004994,101.523569822,11.0
80,1.666059256,101.523572507,11.0
80,1.666113517,101.523588212,11.0
80,1.666167779,101.523590261,11.0
80,1.666222041,101.523580916,11.0
80,1.666258215,101.523564418,11.0
80,1.666303142,101.523533413,11.0
80,1.666402913,101.523437122,11.0
80,1.666513307,101.523353671,11.0
80,1.666601873,101.523318504,11.0
80,1.666674222,101.523275459,11.0
80,1.666764658,101.523253227,11.0
80,1.666855094,101.523199205,11.0
80,1.666873181,101.523183478,11.0
80,1.666999792,101.523019437,11.0
80,1.667035966,101.522981743,11.0
80,1.667090228,101.522938846,11.0
80,1.667126402,101.522926674,11.0
80,1.667253013,101.522905021,11.0
80,1.667433885,101.522800019,11.0
80,1.667542409,101.522767655,11.0
80,1.667614758,101.52273287,11.0
80,1.66766902,101.52271671,11.0
80,1.667687107,101.522714138,11.0
80,1.667723281,101.522726919,11.0
80,1.667745315,101.522760523,11.0
80,1.667748237,101.522814445,11.0
80,1.667741368,101.522844923,11.0
80,1.667723281,101.522883774,11.0
80,1.667690861,101.52292229,11.0
80,1.667614758,101.522984077,11.0
80,1.667577752,101.523030135,11.0
80,1.667542409,101.523105376,11.0
80,1.667483266,101.523299748,11.0
80,1.667466299,101.523335697,11.0
80,1.667433885,101.523380489,11.0
80,1.667397711,101.523401602,11.0
80,1.667343449,101.523414084,11.0
80,1.667253013,101.523410889,11.0
80,1.667198751,101.523421973,11.0
80,1.667162577,101.523446687,11.0
80,1.667135958,101.52347949,11.0
80,1.667090228,101.523559251,11.0
80,1.667012786,101.523749103,11.0
80,1.666995555,101.523821,11.0
80,1.666995089,101.523910871,11.0
80,1.667014316,101.523964793,11.0
80,1.667035966,101.523987669,11.0
80,1.667072141,101.524004184,11.0
80,1.667126402,101.52400218,11.0
80,1.667180664,101.523968318,11.0
80,1.667220377,101.523928845,11.0
80,1.667343449,101.523765443,11.0
80,1.667397711,101.523730668,11.0
80,1.667433885,101.523719574,11.0
80,1.66747006,101.523724627,11.0
80,1.667542409,101.523755094,11.0
80,1.66766902,101.52378794,11.0
80,1.667741368,101.52378982,11.0
80,1.667831805,101.523769528,11.0
80,1.668103113,101.523595163,11.0
80,1.668251687,101.523461516,11.0
80,1.668298826,101.523389619,11.0
80,1.668324294,101.523335697,11.0
80,1.668419914,101.522994187,11.0
80,1.668440139,101.522940265,11.0
80,1.668482945,101.522872453,11.0
80,1.66855608,101.522778497,11.0
80,1.668699992,101.522616729,11.0
80,1.668790428,101.522552594,11.0
80,1.668898952,101.52253079,11.0
80,1.668917039,101.522521803,11.0
80,1.669018241,101.522436987,11.0
80,1.66917026,101.522344924,11.0
80,1.669296871,101.522296148,11.0
80,1.669430264,101.522221297,11.0
80,1.669495461,101.5221494,11.0
80,1.669622441,101.5219305,11.0
80,1.669658615,101.521896077,11.0
80,1.66969479,101.521882959,11.0
80,1.669730964,101.521880273,11.0
80,1.669857575,101.521899259,11.0
80,1.669893749,101.521883896,11.0
80,1.669948011,101.521839482,11.0
80,1.669984186,101.521820418,11.0
80,1.67002036,101.52177451,11.0
80,1.67006176,101.521735994,11.0
80,1.670104767,101.521664097,11.0
80,1.670117339,101.521610175,11.0
80,1.670115226,101.521574226,11.0
80,1.670106354,101.521538278,11.0
80,1.670074622,101.521479562,11.0
80,1.669977197,101.521394484,11.0
80,1.669911837,101.521351464,11.0
80,1.669875662,101.521335078,11.0
80,1.669839488,101.521328138,11.0
80,1.669730964,101.521348772,11.0
80,1.669676703,101.521343853,11.0
80,1.669622943,101.521322588,11.0
80,1.669586266,101.521285612,11.0
80,1.669565165,101.521232717,11.0
80,1.669560221,101.52116082,11.0
80,1.669609121,101.520855259,11.0
80,1.669628771,101.520693491,11.0
80,1.669637484,101.520549697,11.0
80,1.669627505,101.520423878,11.0
80,1.669612428,101.520369956,11.0
80,1.669586266,101.520330013,11.0
80,1.669513918,101.520294464,11.0
80,1.669405394,101.520302961,11.0
80,1.669388599,101.520280085,11.0
80,1.669385179,101.52026211,11.0
80,1.669386866,101.520190214,11.0
80,1.669404471,101.520100343,11.0
80,1.669423481,101.520043624,11.0
80,1.669459656,101.519981181,11.0
80,1.669483772,101.519956549,11.0
80,1.669532005,101.519926048,11.0
80,1.669658615,101.519870872,11.0
80,1.669733979,101.519812756,11.0
80,1.669733979,101.519794782,11.0
80,1.669749052,101.519776807,11.0
80,1.669730964,101.519758833,11.0
80,1.669821401,101.519758833,11.0
80,1.669839488,101.519776807,11.0
80,1.669911837,101.519776807,11.0
80,1.669929924,101.519794782,11.0
80,1.67002036,101.519794782,11.0
80,1.670038447,101.519812756,11.0
80,1.670128884,101.519812756,11.0
80,1.670146971,101.51983073,11.0
80,1.67021932,101.51983073,11.0
80,1.670237407,101.519848704,11.0
80,1.670327843,101.519848704,11.0
80,1.67034593,101.519866678,11.0
80,1.670418279,101.519866678,11.0
80,1.670436367,101.519884653,11.0
80,1.670526803,101.519884653,11.0
80,1.67054489,101.519902627,11.0
80,1.670617239,101.519902627,11.0
80,1.670635326,101.519920601,11.0
80,1.670725762,101.519920601,11.0
80,1.67074385,101.519938575,11.0
80,1.670761937,101.519938575,11.0
80,1.670780024,101.519956549,11.0
80,1.670771315,101.519974523,11.0
80,1.670771315,101.519992498,11.0
80,1.670688248,101.520064394,11.0
80,1.670581064,101.520128839,11.0
80,1.67053042,101.52017224,11.0
80,1.670508715,101.520208188,11.0
80,1.670503031,101.520226162,11.0
80,1.670496829,101.52026211,11.0
80,1.670481996,101.520675517,11.0
80,1.670485805,101.520747414,11.0
80,1.670496534,101.52081931,11.0
80,1.670516014,101.520927155,11.0
80,1.670535846,101.521124871,11.0
80,1.670548869,101.521214742,11.0
80,1.670559514,101.521268665,11.0
80,1.670575437,101.521304613,11.0
80,1.670617239,101.521366427,11.0
80,1.670663138,101.521448407,11.0
80,1.670685259,101.521502329,11.0
80,1.670693699,101.521538278,11.0
80,1.670697878,101.5215922,11.0
80,1.67069574,101.521646123,11.0
80,1.670689214,101.521700046,11.0
80,1.670671501,101.521792793,11.0
80,1.670653413,101.521866473,11.0
80,1.670613481,101.522005607,11.0
80,1.670559689,101.522167374,11.0
80,1.670533356,101.522257245,11.0
80,1.670517104,101.522329142,11.0
80,1.670485085,101.522508884,11.0
80,1.670469225,101.522580781,11.0
80,1.670442396,101.522670652,11.0
80,1.670418279,101.522736557,11.0
80,1.670382105,101.52280931,11.0
80,1.670364018,101.522833275,11.0
80,1.670255494,101.522951895,11.0
80,1.67021932,101.522967826,11.0
80,1.670165058,101.522960485,11.0
80,1.670155319,101.522976213,11.0
80,1.670149382,101.522994187,11.0
80,1.670154587,101.523030135,11.0
80,1.670160751,101.52304811,11.0
80,1.67018415,101.523084058,11.0
80,1.670219903,101.523173929,11.0
80,1.670291669,101.523296576,11.0
80,1.670300282,101.523317722,11.0
80,1.670309756,101.523353671,11.0
80,1.670313976,101.523389619,11.0
80,1.670315599,101.523425568,11.0
80,1.67031149,101.523551387,11.0
80,1.67031149,101.523605309,11.0
80,1.670319661,101.523731129,11.0
80,1.670320962,101.523785051,11.0
80,1.670318324,101.523838974,11.0
80,1.670309756,101.52389739,11.0
80,1.670292717,101.523946819,11.0
80,1.670273581,101.523974438,11.0
80,1.670038447,101.52422442,11.0
80,1.670002273,101.524236803,11.0
80,1.669929924,101.524197659,11.0
80,1.669875662,101.52419666,11.0
80,1.669803313,101.524227291,11.0
80,1.669753573,101.524270354,11.0
80,1.669712877,101.52431529,11.0
80,1.669661965,101.524396174,11.0
80,1.66964618,101.524414148,11.0
80,1.669638806,101.524450096,11.0
80,1.669617618,101.524521993,11.0
80,1.669617618,101.52459389,11.0
80,1.669604354,101.52459389,11.0
80,1.669586266,101.524575916,11.0
80,1.669459656,101.524575916,11.0
80,1.669441569,101.524557941,11.0
80,1.669333045,101.524557941,11.0
80,1.669314958,101.524539967,11.0
80,1.669188347,101.524539967,11.0
80,1.66917026,101.524521993,11.0
80,1.669043649,101.524521993,11.0
80,1.669025562,101.524504019,11.0
80,1.668898952,101.524504019,11.0
80,1.668880864,101.524486045,11.0
80,1.668718079,101.524486045,11.0
80,1.668699992,101.52446807,11.0
80,1.668537207,101.52446807,11.0
80,1.66851912,101.524450096,11.0
80,1.668356334,101.524450096,11.0
80,1.668338247,101.524432122,11.0
80,1.668175462,101.524432122,11.0
80,1.668157375,101.524414148,11.0
80,1.667976503,101.524414148,11.0
80,1.667958415,101.524396174,11.0
80,1.66779563,101.524396174,11.0
80,1.667777543,101.5243782,11.0
80,1.667614758,101.5243782,11.0
80,1.667596671,101.524360225,11.0
80,1.667433885,101.524360225,11.0
80,1.667415798,101.524342251,11.0
80,1.667253013,101.524342251,11.0
80,1.667234926,101.524324277,11.0
80,1.667132158,101.524324277,11.0
80,1.667132158,101.52425238,11.0
80,1.667126402,101.524249584,11.0
80,1.667090228,101.524239599,11.0
80,1.667054053,101.524248174,11.0
80,1.667051128,101.524288329,11.0
80,1.667054053,101.524306303,11.0
80,1.667054053,101.524324277,11.0
80,1.667035966,101.524306303,11.0
80,1.666909356,101.524306303,11.0
80,1.666891268,101.524288329,11.0
80,1.66674657,101.524288329,11.0
80,1.666728483,101.524270354,11.0
80,1.666583785,101.524270354,11.0
80,1.666565698,101.52425238,11.0
80,1.666421,101.52425238,11.0
80,1.666402913,101.524234406,11.0
80,1.666258215,101.524234406,11.0
80,1.666240128,101.524216432,11.0
80,1.666113517,101.524216432,11.0
80,1.66609543,101.524198458,11.0
80,1.665950732,101.524198458,11.0
80,1.665932645,101.524180483,11.0
80,1.665787947,101.524180483,11.0
80,1.66576986,101.524162509,11.0
80,1.665625162,101.524162509,11.0
80,1.665607075,101.524144535,11.0
80,1.665556258,101.524144535,11.0
81,1.663033389,101.523551387,11.0
81,1.663038687,101.523517436,11.0
81,1.663056774,101.523460767,11.0
81,1.663074862,101.523419576,11.0
81,1.663092949,101.523393527,11.0
81,1.663111036,101.523386493,11.0
81,1.663129123,101.52341288,11.0
81,1.663146146,101.52347949,11.0
81,1.66315799,101.523551387,11.0
81,1.663157177,101.523587335,11.0
81,1.663146233,101.523623284,11.0
81,1.66311539,101.523659232,11.0
81,1.663056021,101.523659232,11.0
81,1.663043269,101.523641258,11.0
81,1.663034165,101.523605309,11.0
82,1.693002156,101.526337386,11.0
82,1.693003729,101.526319412,11.0
82,1.693027321,101.526317778,11.0
82,1.693034103,101.526337386,11.0
82,1.693028828,101.52635536,11.0
82,1.693009233,101.52635873,11.0
83,1.692729173,101.524917425,11.0
83,1.692731035,101.524881477,11.0
83,1.692737925,101.524867098,11.0
83,1.692756012,101.524853018,11.0
83,1.692774099,101.524857083,11.0
83,1.692792187,101.524873613,11.0
83,1.692811027,101.524917425,11.0
83,1.692812987,101.524935399,11.0
83,1.692823538,101.524971348,11.0
83,1.692823538,101.524989322,11.0
83,1.692830265,101.52502527,11.0
83,1.692828361,101.525043245,11.0
83,1.692810274,101.52506721,11.0
83,1.692787666,101.525079193,11.0
83,1.692760533,101.525115141,11.0
83,1.692756012,101.525133115,11.0
83,1.692737925,101.525133115,11.0
83,1.692735342,101.525115141,11.0
83,1.692749983,101.525079193,11.0
83,1.692757519,101.52502527,11.0
83,1.692734733,101.524953374,11.0
84,1.660940568,101.523551387,11.0
84,1.660953204,101.523551387,11.0
84,1.660953204,101.523497464,11.0
84,1.660997631,101.523335697,11.0
84,1.661031004,101.5232672,11.0
84,1.661067178,101.523209877,11.0
84,1.66112144,101.523155138,11.0
84,1.661266138,101.523060208,11.0
84,1.661356574,101.522989958,11.0
84,1.66141323,101.52292229,11.0
84,1.661451161,101.522850394,11.0
84,1.661461725,101.522814445,11.0
84,1.661464786,101.522778497,11.0
84,1.661454379,101.522724574,11.0
84,1.661392749,101.52259501,11.0
84,1.661356574,101.522530853,11.0
84,1.661338487,101.522508884,11.0
84,1.6613204,101.522501395,11.0
84,1.661302312,101.522472936,11.0
84,1.66129838,101.522419013,11.0
84,1.661311888,101.522383065,11.0
84,1.661338487,101.522357387,11.0
84,1.661356574,101.522326745,11.0
84,1.661374661,101.52227522,11.0
84,1.661399095,101.522167374,11.0
84,1.661423858,101.522113452,11.0
84,1.661452178,101.522077503,11.0
84,1.661519359,101.522012621,11.0
84,1.661610519,101.521951684,11.0
84,1.661629605,101.521915736,11.0
84,1.661623863,101.521897762,11.0
84,1.661609795,101.521891139,11.0
84,1.661573621,101.521897762,11.0
84,1.661537446,101.521883935,11.0
84,1.661466862,101.521825865,11.0
84,1.66144701,101.521802835,11.0
84,1.661419146,101.521753968,11.0
84,1.661392749,101.521679503,11.0
84,1.661374661,101.521649718,11.0
84,1.661356574,101.521632942,11.0
84,1.661338487,101.521624297,11.0
84,1.6613204,101.521625752,11.0
84,1.661284225,101.521647321,11.0
84,1.661229963,101.521692342,11.0
84,1.661211876,101.52169728,11.0
84,1.661175702,101.521692855,11.0
84,1.661155031,101.521682071,11.0
84,1.661128976,101.521646123,11.0
84,1.66110697,101.521574226,11.0
84,1.661104416,101.521520304,11.0
84,1.661108176,101.521502329,11.0
84,1.661119028,101.521484355,11.0
84,1.661157614,101.521450975,11.0
84,1.661193789,101.521431098,11.0
84,1.661266138,101.521405269,11.0
84,1.661338487,101.521389824,11.0
84,1.661374661,101.521363225,11.0
84,1.661410836,101.521316117,11.0
84,1.661501272,101.521125491,11.0
84,1.661537446,101.52106631,11.0
84,1.661591708,101.521024564,11.0
84,1.66177258,101.52091377,11.0
84,1.661826842,101.520866789,11.0
84,1.661935366,101.520714794,11.0
84,1.662080064,101.520457516,11.0
84,1.662134325,101.520387113,11.0
84,1.662188587,101.520346479,11.0
84,1.662224761,101.520339478,11.0
84,1.662260936,101.520347801,11.0
84,1.662279023,101.520360495,11.0
84,1.66229711,101.52038735,11.0
84,1.6623276,101.520477801,11.0
84,1.662369459,101.52067446,11.0
84,1.662405634,101.520814175,11.0
84,1.662423721,101.520855259,11.0
84,1.662441808,101.520879224,11.0
84,1.662459895,101.52088881,11.0
84,1.662477983,101.520887837,11.0
84,1.66249607,101.520869638,11.0
84,1.662521478,101.520801336,11.0
84,1.662538609,101.520711465,11.0
84,1.662559217,101.520639568,11.0
84,1.662574233,101.52060362,11.0
84,1.662598695,101.520567672,11.0
84,1.662640768,101.520533273,11.0
84,1.662676942,101.520513169,11.0
84,1.662875902,101.520490341,11.0
84,1.662900688,101.520477801,11.0
84,1.662924888,101.520441852,11.0
84,1.662936582,101.52038793,11.0
84,1.662947232,101.520298059,11.0
84,1.662985465,101.520118317,11.0
84,1.663038687,101.519762617,11.0
84,1.663074862,101.519600522,11.0
84,1.663237647,101.519148567,11.0
84,1.663273821,101.519079143,11.0
84,1.663328083,101.518998415,11.0
84,1.663382345,101.518940191,11.0
84,1.663418519,101.518918869,11.0
84,1.663581304,101.518897109,11.0
84,1.663689828,101.518824175,11.0
84,1.663798351,101.518774567,11.0
84,1.663852613,101.51876924,11.0
84,1.664123921,101.51878245,11.0
84,1.664178183,101.518799012,11.0
84,1.664210935,101.518824175,11.0
84,1.664250532,101.518886336,11.0
84,1.664262042,101.518914046,11.0
84,1.664264097,101.518932021,11.0
84,1.664259241,101.518949995,11.0
84,1.66419627,101.519063831,11.0
84,1.664087747,101.519243074,11.0
84,1.664009369,101.519453272,11.0
84,1.664005224,101.519507195,11.0
84,1.664023236,101.519543143,11.0
84,1.664154984,101.519686936,11.0
84,1.664236062,101.519758833,11.0
84,1.664268619,101.519803769,11.0
84,1.664284122,101.519848704,11.0
84,1.664293391,101.519902627,11.0
84,1.66430056,101.520082369,11.0
84,1.664306085,101.520118317,11.0
84,1.664322881,101.520131298,11.0
84,1.664340968,101.520129101,11.0
84,1.66439523,101.520102385,11.0
84,1.664485666,101.52007273,11.0
84,1.664576102,101.520016694,11.0
84,1.664639116,101.519938575,11.0
84,1.66467106,101.519884653,11.0
84,1.664682539,101.519848704,11.0
84,1.664700129,101.51961504,11.0
84,1.664712692,101.519543143,11.0
84,1.664729532,101.51948922,11.0
84,1.664782096,101.519381375,11.0
84,1.664829323,101.519306911,11.0
84,1.664865498,101.519271034,11.0
84,1.66491976,101.519246369,11.0
84,1.664992109,101.519233914,11.0
84,1.665028283,101.519243074,11.0
84,1.665057965,101.51927353,11.0
84,1.665084904,101.519363401,11.0
84,1.665100632,101.519399349,11.0
84,1.66524533,101.519432126,11.0
84,1.665268737,101.519453272,11.0
84,1.665276078,101.51948922,11.0
84,1.665274427,101.519507195,11.0
84,1.665243686,101.51961504,11.0
84,1.665219358,101.519776807,11.0
84,1.665203126,101.519848704,11.0
84,1.665171337,101.519902627,11.0
84,1.665123131,101.519956549,11.0
84,1.664955934,101.520055607,11.0
84,1.664840028,101.52017224,11.0
84,1.664666538,101.520312147,11.0
84,1.664602351,101.52038793,11.0
84,1.664543381,101.520495775,11.0
84,1.664513227,101.520531723,11.0
84,1.664377143,101.52061366,11.0
84,1.664286706,101.5206875,11.0
84,1.664245226,101.520765388,11.0
84,1.664214357,101.520807224,11.0
84,1.66419627,101.520824819,11.0
84,1.664123921,101.520860346,11.0
84,1.664059369,101.520927155,11.0
84,1.664006547,101.520999052,11.0
84,1.663948863,101.521106897,11.0
84,1.663906874,101.521154529,11.0
84,1.663888787,101.52116082,11.0
84,1.6638707,101.52115745,11.0
84,1.663852613,101.521138352,11.0
84,1.663841631,101.521106897,11.0
84,1.663835773,101.521052975,11.0
84,1.663843295,101.520891207,11.0
84,1.663833462,101.52081931,11.0
84,1.663816438,101.520793847,11.0
84,1.663798351,101.520788893,11.0
84,1.663744089,101.520809794,11.0
84,1.663707915,101.520847556,11.0
84,1.66369376,101.520873233,11.0
84,1.663661326,101.520981078,11.0
84,1.663636042,101.521035001,11.0
84,1.66349787,101.521214742,11.0
84,1.663466426,101.521268665,11.0
84,1.663400432,101.521408086,11.0
84,1.663364257,101.521457035,11.0
84,1.663291908,101.521512374,11.0
84,1.663165298,101.5215922,11.0
84,1.663092949,101.521660103,11.0
84,1.662893989,101.521784714,11.0
84,1.662857815,101.521800589,11.0
84,1.662785466,101.521816878,11.0
84,1.662749291,101.521819446,11.0
84,1.66269503,101.521806094,11.0
84,1.662676942,101.521811486,11.0
84,1.662640768,101.521855822,11.0
84,1.662615144,101.521897762,11.0
84,1.662550332,101.521966064,11.0
84,1.662514157,101.522015492,11.0
84,1.662351372,101.52216823,11.0
84,1.662224761,101.522357901,11.0
84,1.662131741,101.522562807,11.0
84,1.662095707,101.522616729,11.0
84,1.661980584,101.522760523,11.0
84,1.661953453,101.52281036,11.0
84,1.661941179,101.522850394,11.0
84,1.661936572,101.52292229,11.0
84,1.661955935,101.523030135,11.0
84,1.661989627,101.523125998,11.0
84,1.662025802,101.523183815,11.0
84,1.662043889,101.523226728,11.0
84,1.662062387,101.523317722,11.0
84,1.662067893,101.523407593,11.0
84,1.662066682,101.523497464,11.0
84,1.662043052,101.523569361,11.0
84,1.662023218,101.523659232,11.0
84,1.662023218,101.523713155,11.0
84,1.662025802,101.523731129,11.0
84,1.661881104,101.523731129,11.0
84,1.661863017,101.523713155,11.0
84,1.661790668,101.523713155,11.0
84,1.66177258,101.52369518,11.0
84,1.661700232,101.52369518,11.0
84,1.661682144,101.523677206,11.0
84,1.661609795,101.523677206,11.0
84,1.661591708,101.523659232,11.0
84,1.661519359,101.523659232,11.0
84,1.661501272,101.523641258,11.0
84,1.661428923,101.523641258,11.0
84,1.661410836,101.523623284,11.0
84,1.661338487,101.523623284,11.0
84,1.6613204,101.523605309,11.0
84,1.661248051,101.523605309,11.0
84,1.661229963,101.523587335,11.0
84,1.661103353,101.523587335,11.0
84,1.661085265,101.523569361,11.0
84,1.660958655,101.523569361,11.0
85,1.66558774,101.522994187,11.0
85,1.665591801,101.522958239,11.0
85,1.665625162,101.522903674,11.0
85,1.665643249,101.522888416,11.0
85,1.665661336,101.522888793,11.0
85,1.665679424,101.522909046,11.0
85,1.665691738,101.522940265,11.0
85,1.665692641,101.522976213,11.0
85,1.665680763,101.523012161,11.0
85,1.665661336,101.523037049,11.0
85,1.665643249,101.523049639,11.0
85,1.665625162,101.523049744,11.0
85,1.66560139,101.523030135,11.0
85,1.665591367,101.523012161,11.0
86,1.660886306,101.521538278,11.0
86,1.660886306,101.521520304,11.0
86,1.660892883,101.521484355,11.0
86,1.660908413,101.521430433,11.0
86,1.660910853,101.521412459,11.0
86,1.66092248,101.521379077,11.0
86,1.660940568,101.521394484,11.0
86,1.660948104,101.521412459,11.0
86,1.6609455,101.521448407,11.0
86,1.660947145,101.521466381,11.0
86,1.660943856,101.521484355,11.0
86,1.66092248,101.521523898,11.0
86,1.660904393,101.521542771,11.0
87,1.699126876,101.539476518,13.0
87,1.699126876,101.539404621,13.0
87,1.699145717,101.53931475,13.0
87,1.699176293,101.539224879,13.0
87,1.699191441,101.539170956,13.0
87,1.699201283,101.539117034,13.0
87,1.699214164,101.539027163,13.0
87,1.699221733,101.538991215,13.0
87,1.699232833,101.538955266,13.0
87,1.699281615,101.538829447,13.0
87,1.699305037,101.538739576,13.0
87,1.699316841,101.538667679,13.0
87,1.699323304,101.538613757,13.0
87,1.699327084,101.538559834,13.0
87,1.69933322,101.538416041,13.0
87,1.699338958,101.538362118,13.0
87,1.699409641,101.538020608,13.0
87,1.699439476,101.537930737,13.0
87,1.69949524,101.537804918,13.0
87,1.699514283,101.537750996,13.0
87,1.699523427,101.537715047,13.0
87,1.699560236,101.537535305,13.0
87,1.699629318,101.537337589,13.0
87,1.699639007,101.537301641,13.0
87,1.699660496,101.537193796,13.0
87,1.699677412,101.537121899,13.0
87,1.699751771,101.53687026,13.0
87,1.699839924,101.536636596,13.0
87,1.699895911,101.536510777,13.0
87,1.699913985,101.536456854,13.0
87,1.699931935,101.536384957,13.0
87,1.700027079,101.535902091,13.0
87,1.700054463,101.535791809,13.0
87,1.700099428,101.535659646,13.0
87,1.700153689,101.535523958,13.0
87,1.700347931,101.535144738,13.0
87,1.700399844,101.535054867,13.0
87,1.700422543,101.535000945,13.0
87,1.700440204,101.534947022,13.0
87,1.700445268,101.534911074,13.0
87,1.700478007,101.534497667,13.0
87,1.700488986,101.534389822,13.0
87,1.700493154,101.534281977,13.0
87,1.700492866,101.534246029,13.0
87,1.70049649,101.53421008,13.0
87,1.700505633,101.534174132,13.0
87,1.700513333,101.534156158,13.0
87,1.700601982,101.534012364,13.0
87,1.700625103,101.533958442,13.0
87,1.700671274,101.533742752,13.0
87,1.700687675,101.533634906,13.0
87,1.70068879,101.533598958,13.0
87,1.700687663,101.533580984,13.0
87,1.700647479,101.533365294,13.0
87,1.700641436,101.533275423,13.0
87,1.700635955,101.533239474,13.0
87,1.700617127,101.533167578,13.0
87,1.700580744,101.533077707,13.0
87,1.700559949,101.53300581,13.0
87,1.700559949,101.532987836,13.0
87,1.700569696,101.532969862,13.0
87,1.700569696,101.532951887,13.0
87,1.70060587,101.532951887,13.0
87,1.70060587,101.532933913,13.0
87,1.700696306,101.532933913,13.0
87,1.700696306,101.532915939,13.0
87,1.700750568,101.532915939,13.0
87,1.700750568,101.532933913,13.0
87,1.700748056,101.532951887,13.0
87,1.700748056,101.532969862,13.0
87,1.700772934,101.533059732,13.0
87,1.700791856,101.533113655,13.0
87,1.700806523,101.533185552,13.0
87,1.70081023,101.5332215,13.0
87,1.700812317,101.533329345,13.0
87,1.700825794,101.53343719,13.0
87,1.700841881,101.533527061,13.0
87,1.700843265,101.533545036,13.0
87,1.700842511,101.533580984,13.0
87,1.70078962,101.533958442,13.0
87,1.700757373,101.534048313,13.0
87,1.700680342,101.534192106,13.0
87,1.700663838,101.534246029,13.0
87,1.700649581,101.534425771,13.0
87,1.70062721,101.534587538,13.0
87,1.700599841,101.534929048,13.0
87,1.700595512,101.534964996,13.0
87,1.700573642,101.535036893,13.0
87,1.70055144,101.535090816,13.0
87,1.700255352,101.53566599,13.0
87,1.700226576,101.535737886,13.0
87,1.700199705,101.535827757,13.0
87,1.700063166,101.536474828,13.0
87,1.700053589,101.536510777,13.0
87,1.700022376,101.536582673,13.0
87,1.699953149,101.536708493,13.0
87,1.699936643,101.536744933,13.0
87,1.69990638,101.536834312,13.0
87,1.699806703,101.537175822,13.0
87,1.699737683,101.537366185,13.0
87,1.699680608,101.537535305,13.0
87,1.699662618,101.537607202,13.0
87,1.699640844,101.537715047,13.0
87,1.69962502,101.53776897,13.0
87,1.699596666,101.537840866,13.0
87,1.699520636,101.53800046,13.0
87,1.699499347,101.538056557,13.0
87,1.699485657,101.538110479,13.0
87,1.699471226,101.538182376,13.0
87,1.699439217,101.538362118,13.0
87,1.699418206,101.538595782,13.0
87,1.699393748,101.538775524,13.0
87,1.699380546,101.538847421,13.0
87,1.699371232,101.538883369,13.0
87,1.699346603,101.538955266,13.0
